時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2025/12/05 08:14:03,187,0,Line Pay,VM14254530,,厚切嫩牛堡6吋(1)|無糖紅茶冰(1)
2025/12/05 08:17:23,188,0,現金,VM14254531,,照燒雞肉堡6吋(1)|C套餐(1)
2025/12/05 08:21:19,149,0,現金,VM14254532,,厚切嫩牛堡6吋(1)
2025/12/05 08:23:53,135,0,現金,VM14254533,,鮮嫩雞柳烤餅6吋(1)
2025/12/05 08:37:00,504,0,現金,VM14254534,,照燒雞肉堡6吋(1)|嫩雞沙拉捲餅(1)|香烤雞肉堡6吋(1)|厚切嫩牛堡6吋(1)
2025/12/05 08:40:59,149,0,現金,VM14254535,,厚切嫩牛堡6吋(1)
2025/12/05 08:41:59,72,0,現金,VM14254536,,培根起司蛋堡(1)
2025/12/05 08:42:54,159,0,Line Pay,VM14254537,,辣豆瓣嫩牛6吋(1)
2025/12/05 08:46:44,252,0,現金,VM14254538,,哈燒起司總匯堡6吋(1)|C套餐(1)|鮪魚雙份肉料(1)
2025/12/05 08:49:32,189,0,FoodPanda,VM14254539,,嫩切雞肉(1)
2025/12/05 08:58:22,120,0,現金,VM14254540,,蛋沙拉堡6吋(1)
2025/12/05 09:00:58,199,0,UberEats,VM14254541,,辣豆瓣嫩牛可樂優惠套餐 6-Inch Mala Beef Sub with Coke Zero Meal Set(1)|活動折扣(Uber eats)(1)
2025/12/05 09:03:19,143,0,信用卡,VM14254542,,套餐培根起司蛋(1)|酪梨泥一球(1)
2025/12/05 09:08:46,160,0,現金,VM14254543,,香烤雞肉堡6吋(1)|蛋沙拉1球(1)
2025/12/05 09:11:10,38,0,現金,VM14254544,,杯裝飲料(22oz)(1)
2025/12/05 09:20:41,204,0,Line Pay,VM14254545,,辣豆瓣嫩牛6吋(1)|酪梨泥一球(1)
2025/12/05 09:47:10,135,0,信用卡,VM14254547,,厚切牛起司蛋堡(1)|A套餐(1)
2025/12/05 09:41:57,434,0,FoodPanda,VM14254546,,墨西哥辣牛(1)|外送單點(1)|辣豆瓣嫩牛可樂優惠(1)
2025/12/05 09:53:03,675,0,UberEats,VM14254548,,6吋墨西哥辣牛潛艇堡 6-Inch Taco Beef Sub(1)|6吋義大利牛肉丸潛艇堡 6-Inch Roast Beef Sub(1)|6吋義大利牛肉丸潛艇堡 6-Inch Roast Beef Sub(1)
2025/12/05 11:21:46,170,0,信用卡,VM14254554,,香烤雞肉堡6吋(1)|酪梨泥一球(1)
