時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2025/12/16 08:20:49,160,0,信用卡,VM14256181,,香烤雞肉堡6吋(1)|蛋沙拉1球(1)
2025/12/16 08:22:32,159,0,現金,VM14256182,,火腿起司蛋堡(1)|起司蛋堡(1)|酪梨泥一球(1)
2025/12/16 08:24:58,305,0,信用卡,VM14256183,,套餐厚牛起司蛋(1)|厚切嫩牛烤餅6吋(1)|無糖紅茶冰(1)
2025/12/16 09:02:48,88,0,現金,VM14256184,,套餐火腿起司蛋(1)
2025/12/16 09:08:15,108,0,Line Pay,VM14256185,,套餐厚牛起司蛋(1)
2025/12/16 09:23:23,211,0,現金,VM14256186,,照燒雞肉堡6吋(1)|酪梨泥一球(1)|美式咖啡熱(1)
2025/12/16 09:26:41,181,0,現金,VM14256187,,百味俱樂部堡6吋(1)|A套餐(1)
2025/12/16 09:52:27,163,0,信用卡,VM14256188,,香烤雞肉堡6吋(1)|美式咖啡熱(1)
2025/12/16 09:55:18,216,0,Line Pay,VM14256189,,套餐厚牛起司蛋(1)|套餐厚牛起司蛋(1)
2025/12/16 10:12:06,78,0,現金,VM14256190,,套餐起司蛋(1)
2025/12/16 10:18:52,176,0,現金,VM14256191,,套餐火腿起司蛋(1)|套餐火腿起司蛋(1)
2025/12/16 10:39:19,287,0,FoodPanda,VM14256192,,雙重起司厚牛(1)
2025/12/16 11:09:51,287,0,FoodPanda,VM14256193,,雙重起司厚牛(1)
2025/12/16 11:14:41,128,0,現金,VM14256194,,照燒雞肉堡6吋(1)
2025/12/16 11:31:12,171,0,現金,VM14256195,,嫩雞沙拉捲餅(1)|蘑菇濃湯(1)
2025/12/16 11:32:20,206,0,UberEats,VM14256196,,6吋鮪魚潛艇堡 6-Inch Tuna Sub(1)
2025/12/16 11:34:10,200,0,UberEats,VM14256197,,嫩雞沙拉捲餅 Tender Chicken Salad Wrap(1)
2025/12/16 11:42:38,295,0,信用卡,VM14256199,,鮮嫩雞柳堡12吋(1)|嫩煎蛋一片(2)
2025/12/16 11:41:45,128,0,現金,VM14256198,,照燒雞肉堡6吋(1)
2025/12/16 11:46:00,150,0,現金,VM14256200,,鮪魚堡6吋(1)|餅乾1片(1)
2025/12/16 12:21:37,762,0,信用卡,VM14256214,,厚切嫩牛堡12吋(1)|鮮嫩雞柳堡6吋(1)|嫩切雞肉堡6吋(1)|奶油餅乾6片組(1)|加購餅乾包購物袋(1)
2025/12/16 12:34:39,227,0,現金,VM14256222,,厚切嫩牛堡6吋(1)|E套餐(1)
2025/12/16 11:51:53,205,0,現金,VM14256201,,鮮嫩雞柳堡6吋(1)|香烤雞胸排(1)|餅乾1片(1)
2025/12/16 11:57:05,220,0,現金,VM14256202,,墨西哥辣牛堡6吋(1)|酪梨泥一球(1)|C套餐(1)
2025/12/16 11:58:36,277,0,現金,VM14256203,,照燒雞肉堡6吋(1)|厚切嫩牛堡6吋(1)
2025/12/16 12:00:21,164,0,Line Pay,VM14256204,,素食蔬菜堡12吋(1)
2025/12/16 12:04:49,219,0,信用卡,VM14256205,,燒烤牛肉堡6吋(1)|酪梨泥一球(1)|嫩煎蛋一片(1)
2025/12/16 12:07:20,125,0,信用卡,VM14256206,,鮮嫩雞柳堡6吋(1)
2025/12/16 12:08:33,120,0,Line Pay,VM14256207,,蛋沙拉堡6吋(1)
2025/12/16 12:09:36,248,0,現金,VM14256208,,照燒雞肉堡6吋(1)|嫩煎蛋一片(1)|F套餐(1)
2025/12/16 12:11:27,223,0,FoodPanda,VM14256209,,嫩切雞肉(1)
2025/12/16 12:15:04,110,0,信用卡,VM14256210,,嫩切雞肉堡6吋(1)
2025/12/16 12:16:41,159,0,Line Pay,VM14256211,,辣豆瓣嫩牛6吋(1)
2025/12/16 12:17:24,176,0,Line Pay,VM14256212,,照燒雞肉堡6吋(1)|A套餐(1)
2025/12/16 12:20:29,241,0,FoodPanda,VM14256213,,百味俱樂部(1)|奶油餅乾(1)
2025/12/16 12:23:21,173,0,Line Pay,VM14256215,,百味俱樂部堡6吋(1)|酪梨泥一球(1)
2025/12/16 12:23:58,139,0,現金,VM14256216,,燒烤牛肉堡6吋(1)
2025/12/16 12:24:30,155,0,現金,VM14256217,,嫩雞沙拉捲餅(1)|A套餐(1)
2025/12/16 12:25:15,160,0,Line Pay,VM14256218,,香烤雞肉堡6吋(1)|嫩煎蛋一片(1)
2025/12/16 12:26:29,209,0,現金,VM14256219,,辣豆瓣嫩牛6吋(1)|拿鐵熱(1)
2025/12/16 12:35:31,232,0,現金,VM14256223,,義大利牛肉丸堡12吋(1)
2025/12/16 12:28:20,303,0,現金,VM14256220,,墨西哥辣牛堡6吋(1)|嫩切雞肉堡6吋(1)|A套餐(1)|奶油餅乾(1)
2025/12/16 12:31:29,125,0,信用卡,VM14256221,,鮮嫩雞柳堡6吋(1)
2025/12/16 12:33:15,0,490,,00000000,2101130002員工餐0元,熱帶水果汁飲料(2)|鮮嫩雞柳堡6吋(1)|香烤雞肉雙份肉料(1)|三角切片起司一份(1)|燒烤牛肉堡6吋(1)|嫩煎蛋一片(1)|培根1條(1)
2025/12/16 12:36:30,160,0,現金,VM14256224,,鮮嫩雞柳堡6吋(1)|蛋沙拉1球(1)
2025/12/16 12:40:54,160,0,現金,VM14256225,,香烤雞肉堡6吋(1)|蛋沙拉1球(1)
2025/12/16 12:43:04,125,0,Line Pay,VM14256226,,鮮嫩雞柳堡6吋(1)
2025/12/16 12:44:36,105,0,現金,VM14256227,,火腿堡6吋(1)
2025/12/16 12:55:38,0,193,,00000000,2101130002員工餐0元,鮮嫩雞柳雙份肉料(1)|鮮嫩雞柳雙份肉料(1)|薯餅(1)|薯餅(1)|切絲巧達起司一份(1)
2025/12/16 12:59:00,368,0,信用卡,VM14256228,,嫩切雞肉堡6吋(1)|鮮嫩雞柳烤餅6吋(1)|D套餐(1)|酪梨泥一球(1)
2025/12/16 13:01:09,142,0,信用卡,VM14256229,,素食蔬菜堡6吋(1)|A套餐(1)
2025/12/16 13:14:38,164,0,現金,VM14256230,,素食蔬菜堡12吋(1)
2025/12/16 13:16:43,110,0,現金,VM14256231,,嫩切雞肉堡6吋(1)
2025/12/16 13:20:33,0,208,,00000000,2101130002員工餐0元,百味俱樂部堡6吋(1)|嫩煎蛋一片(1)|樹頂100%蘋果汁玻璃瓶(1)
2025/12/16 13:31:19,176,0,現金,VM14256232,,照燒雞肉堡6吋(1)|A套餐(1)
2025/12/16 13:34:42,173,0,現金,VM14256233,,鮮嫩雞柳堡6吋(1)|A套餐(1)
2025/12/16 13:36:13,394,0,Line Pay,VM14256234,,厚切嫩牛堡6吋(1)|厚切嫩牛堡6吋(1)|A套餐(1)|A套餐(1)
2025/12/16 13:42:29,304,0,Line Pay,VM14256235,,嫩切雞肉堡6吋(1)|酪梨泥一球(1)|厚切嫩牛堡6吋(1)
2025/12/16 13:43:36,340,0,現金,VM14256236,,百味俱樂部堡12吋(1)|百味俱樂部雙份肉料(2)
2025/12/16 13:51:46,196,0,現金,VM14256237,,BLT捲餅(1)|嫩雞沙拉捲餅(1)
2025/12/16 13:54:16,167,0,信用卡,VM14256238,,素食蔬菜堡6吋(1)|E套餐(1)
2025/12/16 13:56:28,301,0,現金,VM14256239,,厚切嫩牛堡12吋(1)|杯裝飲料(16oz)(1)
2025/12/16 14:11:30,170,0,Line Pay,VM14256240,,鮪魚堡6吋(1)|酪梨泥一球(1)
2025/12/16 14:20:18,299,0,信用卡,VM14256241,,義大利牛肉丸堡6吋(1)|嫩切雞肉堡6吋(1)|餅乾3片(1)
2025/12/16 14:22:04,245,0,信用卡,VM14256242,,鮪魚烤餅12吋(1)
2025/12/16 14:28:43,328,0,現金,VM14256243,,素食蔬菜堡12吋(1)|素食蔬菜堡12吋(1)
2025/12/16 14:34:33,420,0,UberEats,VM14256244,,6吋照燒雞肉潛艇堡 6-Inch Chicken Teriyaki Sub(1)|6吋照燒雞肉潛艇堡 6-Inch Chicken Teriyaki Sub(1)
2025/12/16 14:49:25,379,0,現金,VM14256246,,厚切嫩牛堡6吋(1)|百味俱樂部堡12吋(1)
2025/12/16 14:47:09,193,0,Line Pay,VM14256245,,嫩切雞肉堡6吋(1)|嫩煎蛋一片(1)|A套餐(1)
2025/12/16 15:02:00,0,435,,00000000,2101130002員工餐0元,厚切嫩牛堡6吋(1)|燒烤牛肉堡6吋(1)|嫩煎蛋一片(1)|培根1條(1)|素食蔬菜堡6吋(1)
2025/12/16 15:28:49,266,0,UberEats,VM14256247,,6吋香烤雞肉潛艇堡 6-Inch Roasted Chicken Breast Sub(1)|單點現烤餅乾一片 Cookie1 pc(1)
2025/12/16 16:07:47,209,0,Line Pay,VM14256248,,燒烤牛肉烤餅6吋(1)|蛋沙拉1球(1)|餅乾1片(1)
2025/12/16 16:14:34,267,0,Line Pay,VM14256249,,義大利牛肉丸堡12吋(1)|蛋沙拉1球(1)
2025/12/16 16:21:37,139,0,現金,VM14256250,,燒烤牛肉堡6吋(1)
2025/12/16 16:22:07,-139,0,現金,VM14256250,,燒烤牛肉堡6吋(-1)
2025/12/16 16:22:08,139,0,信用卡,VM14256251,,燒烤牛肉堡6吋(1)
2025/12/16 16:24:29,225,0,現金,VM14256252,,哈燒起司總匯堡12吋(1)
2025/12/16 16:27:00,284,0,FoodPanda,VM14256253,,照燒雞肉(1)|外送單點(1)|加料(1)
2025/12/16 16:36:11,128,0,Line Pay,VM14256254,,百味俱樂部堡6吋(1)
2025/12/16 16:47:03,276,0,現金,VM14256255,,蘑菇濃湯(4)
2025/12/16 16:51:06,277,0,信用卡,VM14256256,,墨西哥辣牛堡12吋(1)|蛋沙拉1球(1)|蛋沙拉1球(1)
2025/12/16 16:51:42,293,0,現金,VM14256257,,嫩煎蛋一片(1)|餅乾3片(1)|嫩切雞肉堡12吋(1)
2025/12/16 16:56:41,170,0,Line Pay,VM14256258,,義大利經典堡6吋(1)|嫩煎蛋一片(1)
2025/12/16 17:00:18,184,0,Line Pay,VM14256259,,燒烤牛肉堡6吋(1)|酪梨泥一球(1)
2025/12/16 17:08:37,278,0,Line Pay,VM14256260,,百味俱樂部堡12吋(1)|A套餐(1)
2025/12/16 17:09:41,278,0,信用卡,VM14256261,,百味俱樂部堡12吋(1)|A套餐(1)
2025/12/16 17:14:03,410,0,信用卡,VM14256262,,鮮嫩雞柳堡12吋(1)|鮮嫩雞柳堡6吋(1)|餅乾3片(1)
2025/12/16 17:17:37,203,0,信用卡,VM14256263,,鮮嫩雞柳堡6吋(1)|D套餐(1)
2025/12/16 17:28:15,102,0,現金,VM14256264,,辣牛沙拉捲餅(1)
2025/12/16 17:31:27,880,0,UberEats,VM14256265,,6吋香烤雞肉潛艇堡 6-Inch Roasted Chicken Breast Sub(2)|單點現烤餅乾一片 Cookie1 pc(2)|嫩雞沙拉捲餅 Tender Chicken Salad Wrap(2)
2025/12/16 17:32:31,148,0,Line Pay,VM14256266,,鮮嫩雞柳堡6吋(1)|三角切片起司一份(1)
2025/12/16 17:36:29,772,0,UberEats,VM14256267,,6吋嫩切雞肉潛艇堡 6-Inch Sliced Chicken Sub(1)|6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(1)|6吋雙重起司厚切嫩牛潛艇堡 6-Inch Diced Beef with Double Cheese Sub(1)
2025/12/16 17:38:07,243,0,信用卡,VM14256268,,照燒雞肉堡6吋(1)|墨西哥辣牛堡6吋(1)
2025/12/16 17:45:13,361,0,Line Pay,VM14256269,,厚切嫩牛堡12吋(1)|A套餐(1)|樹頂100%蘋果汁玻璃瓶(1)
2025/12/16 17:49:24,198,0,Line Pay,VM14256270,,嫩切雞肉堡12吋(1)
2025/12/16 17:53:58,191,0,UberEats,VM14256271,,6吋嫩切雞肉潛艇堡 6-Inch Sliced Chicken Sub(1)
2025/12/16 17:54:26,264,0,現金,VM14256272,,鮪魚堡6吋(1)|燒烤牛肉堡6吋(1)
2025/12/16 17:57:49,259,0,Line Pay,VM14256273,,厚切嫩牛堡6吋(1)|嫩切雞肉堡6吋(1)
2025/12/16 18:04:03,412,0,現金,VM14256274,,蛋沙拉堡6吋(1)|嫩雞沙拉捲餅(1)|嫩煎蛋一片(1)|嫩煎蛋一片(1)|香烤雞胸排(1)|G套餐(1)
2025/12/16 18:08:56,194,0,現金,VM14256275,,厚切嫩牛堡6吋(1)|酪梨泥一球(1)
2025/12/16 18:09:56,294,0,現金,VM14256276,,鮮嫩雞柳堡12吋(1)|蘑菇濃湯(1)
2025/12/16 18:11:43,223,0,信用卡,VM14256277,,嫩切雞肉堡12吋(1)|餅乾1片(1)
2025/12/16 18:13:14,128,0,信用卡,VM14256278,,照燒雞肉堡6吋(1)
