時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2026/02/04 07:54:04,236,0,UberEats,XK36106997,,6吋鮮嫩雞柳潛艇堡 6-Inch Chicken Strips Sub(1)
2026/02/04 08:08:26,52,0,現金,XK36107000,,起司蛋堡(1)
2026/02/04 08:04:13,62,0,現金,XK36106998,,火腿起司蛋堡(1)
2026/02/04 08:19:11,181,0,現金,XK36107001,,百味俱樂部堡6吋(1)|A套餐(1)
2026/02/04 08:07:15,82,0,現金,XK36106999,,厚切牛起司蛋堡(1)
2026/02/04 08:20:52,120,0,現金,XK36107002,,套餐厚牛起司蛋(1)
2026/02/04 08:31:36,82,0,信用卡,XK36107003,,厚切牛起司蛋堡(1)
2026/02/04 09:52:14,110,0,信用卡,XK36107004,,嫩切雞肉堡6吋(1)
2026/02/04 10:38:34,230,0,現金,XK36107005,,百味俱樂部堡12吋(1)
2026/02/04 11:22:48,4926,0,現金,XK36107012,,鮪魚堡12吋(6)|鮪魚堡6吋(1)|厚切嫩牛堡12吋(7)|鮮嫩雞柳堡12吋(7)
2026/02/04 10:47:18,200,0,現金,XK36107006,,墨西哥辣牛堡6吋(1)|F套餐(1)
2026/02/04 10:57:10,170,0,現金,XK36107007,,酪梨泥一球(1)|鮪魚堡6吋(1)
2026/02/04 11:00:29,155,0,信用卡,XK36107008,,香烤雞肉堡6吋(1)|薯餅(1)
2026/02/04 11:04:19,412,0,FoodPanda,XK36107009,,鮪魚(1)|鮪魚(1)
2026/02/04 11:06:23,246,0,Line Pay,XK36107010,,嫩切雞肉堡12吋(1)|A套餐(1)
2026/02/04 11:09:19,125,0,現金,XK36107011,,香烤雞肉堡6吋(1)
2026/02/04 11:24:33,183,0,現金,XK36107013,,照燒雞肉堡6吋(1)|照燒雞肉雙份肉料(1)
2026/02/04 11:28:59,210,0,UberEats,XK36107014,,6吋香烤雞肉潛艇堡 6-Inch Roasted Chicken Breast Sub(1)
2026/02/04 11:35:23,155,0,現金,XK36107015,,雙重起司厚牛6吋(1)
2026/02/04 11:37:59,215,0,信用卡,XK36107016,,香烤雞肉堡6吋(1)|鮮嫩雞柳雙份肉料(1)|嫩煎蛋一片(1)
2026/02/04 11:48:42,60,0,現金,XK36107017,,餅乾3片(1)
2026/02/04 11:49:07,176,0,Line Pay,XK36107018,,照燒雞肉堡6吋(1)|A套餐(1)
2026/02/04 11:49:56,155,0,現金,XK36107019,,雙重起司厚牛6吋(1)
2026/02/04 11:56:48,942,0,UberEats,XK36107020,,6吋墨西哥辣牛潛艇堡 6-Inch Taco Beef Sub(1)|6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(3)
2026/02/04 11:57:00,135,0,信用卡,XK36107021,,義大利經典堡6吋(1)
2026/02/04 12:02:06,125,0,信用卡,XK36107022,,香烤雞肉堡6吋(1)
2026/02/04 12:02:35,280,0,Line Pay,XK36107023,,鮮嫩雞柳堡12吋(1)|C套餐(1)
2026/02/04 12:04:11,209,0,UberEats,XK36107024,,6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(1)
2026/02/04 12:05:05,250,0,信用卡,XK36107025,,燒烤牛肉堡12吋(1)
2026/02/04 12:07:34,163,0,Line Pay,XK36107026,,墨西哥辣牛堡6吋(1)|A套餐(1)
2026/02/04 12:12:29,125,0,信用卡,XK36107027,,鮮嫩雞柳堡6吋(1)
2026/02/04 12:12:56,145,0,信用卡,XK36107028,,嫩切雞肉堡6吋(1)|嫩煎蛋一片(1)
2026/02/04 12:14:32,125,0,現金,XK36107029,,鮪魚堡6吋(1)
2026/02/04 12:15:38,529,0,信用卡,XK36107030,,鮮嫩雞柳堡12吋(1)|鮮嫩雞柳雙份肉料(1)|鮮嫩雞柳雙份肉料(1)|燒烤牛肉堡6吋(1)|燒烤牛肉雙份肉料(1)
2026/02/04 12:19:12,225,0,信用卡,XK36107031,,鮪魚堡12吋(1)
2026/02/04 12:20:56,25,0,信用卡,XK36107032,,餅乾1片(1)
2026/02/04 12:21:48,420,0,現金,XK36107033,,蛋沙拉堡6吋(1)|嫩煎蛋一片(1)|鮮嫩雞柳堡6吋(1)|酪梨泥一球(1)|H套餐(1)
2026/02/04 12:25:14,170,0,信用卡,XK36107034,,鷹嘴豆泥餅烤餅6吋(1)|嫩煎蛋一片(1)
2026/02/04 12:26:14,189,0,信用卡,XK36107035,,素食蔬菜堡6吋(1)|嫩煎蛋一片(1)|G套餐(1)
2026/02/04 12:31:43,282,0,現金,XK36107036,,香烤雞肉堡6吋(1)|嫩雞沙拉捲餅(1)|C套餐(1)
2026/02/04 12:35:13,258,0,FoodPanda,XK36107037,,照燒雞肉(1)|加料(1)
2026/02/04 12:36:25,129,0,現金,XK36107038,,義大利牛肉丸堡6吋(1)
