時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2025/12/31 07:59:03,89,0,Line Pay,VM14258248,,素食蔬菜堡6吋(1)
2025/12/31 08:13:24,139,0,Line Pay,VM14258249,,燒烤牛肉堡6吋(1)
2025/12/31 08:25:22,102,0,現金,VM14258250,,辣牛沙拉捲餅(1)
2025/12/31 08:39:04,248,0,現金,VM14258251,,酪梨泥一球(1)|香烤雞肉堡6吋(1)|A套餐(1)|薯餅(1)
2025/12/31 08:49:25,250,0,FoodPanda,VM14258252,,素食蔬菜(1)|加料(1)
2025/12/31 08:50:38,72,0,現金,VM14258253,,培根起司蛋堡(1)
2025/12/31 08:59:52,97,0,現金,VM14258254,,起司蛋堡(1)|樹頂100%蘋果汁玻璃瓶(1)
2025/12/31 09:01:41,141,0,現金,VM14258255,,培根起司蛋堡(1)|蘑菇濃湯(1)
2025/12/31 09:27:17,269,0,UberEats,VM14258256,,雙重起司厚牛 (墨西哥辣椒起司醬) 套餐(1)
2025/12/31 09:29:55,213,0,現金,VM14258257,,墨西哥辣牛沙拉(1)|照燒雞肉雙份肉料(1)
2025/12/31 09:44:27,375,0,現金,VM14258258,,百味俱樂部堡12吋(1)|酪梨泥一球(2)|香烤雞胸排(1)
2025/12/31 09:46:50,146,0,Line Pay,VM14258259,,套餐起司蛋(1)|套餐起司蛋(1)
2025/12/31 09:50:46,189,0,FoodPanda,VM14258260,,嫩切雞肉(1)
2025/12/31 10:05:58,62,0,Line Pay,VM14258261,,火腿起司蛋堡(1)
2025/12/31 10:15:22,290,0,信用卡,VM14258262,,香烤雞肉堡6吋(1)|嫩煎蛋一片(1)|酪梨泥一球(1)|F套餐(1)
2025/12/31 10:19:17,481,0,信用卡,VM14258263,,厚切嫩牛堡12吋(1)|嫩煎蛋一片(1)|酪梨泥一球(1)|A套餐(1)|F套餐(1)
2025/12/31 10:39:29,197,0,Line Pay,VM14258264,,鷹嘴豆泥餅堡6吋(1)|C套餐(1)
2025/12/31 10:42:22,83,0,現金,VM14258265,,套餐火腿起司蛋(1)
2025/12/31 11:14:57,295,0,Line Pay,VM14258266,,鮮嫩雞柳堡12吋(1)|嫩煎蛋一片(1)|嫩煎蛋一片(1)
2025/12/31 11:30:31,213,0,Line Pay,VM14258267,,A套餐(1)|香烤雞肉堡6吋(1)|蛋沙拉1球(1)
2025/12/31 11:43:06,102,0,Line Pay,VM14258268,,嫩雞沙拉捲餅(1)
2025/12/31 11:45:00,278,0,UberEats,VM14258269,,單點22oz飲料 Drinks(22oz)(1)|單點現烤餅乾一片 Cookie1 pc(1)|6吋義大利牛肉丸潛艇堡 6-Inch Roast Beef Sub(1)
2025/12/31 11:45:13,48,0,現金,VM14258270,,A套餐(1)
2025/12/31 11:47:29,328,0,Line Pay,VM14258271,,墨西哥辣牛堡6吋(1)|百味俱樂部堡6吋(1)|F套餐(1)
2025/12/31 11:52:14,350,0,現金,VM14258272,,鷹嘴豆泥餅12吋(1)|鮪魚堡6吋(1)
2025/12/31 11:58:51,125,0,現金,VM14258273,,香烤雞肉堡6吋(1)
2025/12/31 12:00:55,163,0,現金,VM14258274,,鮪魚沙拉(1)
2025/12/31 12:02:03,125,0,Line Pay,VM14258275,,香烤雞肉堡6吋(1)
2025/12/31 12:02:48,158,0,信用卡,VM14258276,,嫩切雞肉堡6吋(1)|A套餐(1)
2025/12/31 12:13:18,120,0,信用卡,VM14258277,,蛋沙拉堡6吋(1)
2025/12/31 12:18:02,207,0,現金,VM14258278,,厚切嫩牛烤餅6吋(1)|A套餐(1)
2025/12/31 12:20:30,199,0,信用卡,VM14258279,,厚切嫩牛堡6吋(1)|金選奶茶熱(1)
2025/12/31 12:27:04,241,0,UberEats,VM14258280,,6吋香烤雞肉潛艇堡 6-Inch Roasted Chicken Breast Sub(1)
2025/12/31 12:44:10,160,0,信用卡,VM14258281,,鮮嫩雞柳堡6吋(1)|蛋沙拉1球(1)
2025/12/31 12:46:40,216,0,現金,VM14258282,,嫩雞沙拉捲餅(1)|酪梨泥一球(1)|蘑菇濃湯(1)
2025/12/31 12:48:28,262,0,UberEats,VM14258283,,6吋義大利經典潛艇堡 6-Inch Italian B.M.T.TM Sub(1)
2025/12/31 12:50:38,105,0,信用卡,VM14258284,,火腿堡6吋(1)
2025/12/31 12:53:44,155,0,信用卡,VM14258285,,雙重起司厚牛6吋(1)
2025/12/31 12:54:28,45,0,信用卡,VM14258286,,酪梨泥一球(1)
2025/12/31 12:55:37,145,0,Line Pay,VM14258287,,蛋沙拉堡6吋(1)|餅乾1片(1)
2025/12/31 13:06:27,211,0,UberEats,VM14258288,,6吋照燒雞肉潛艇堡 6-Inch Chicken Teriyaki Sub(1)
2025/12/31 13:08:32,245,0,信用卡,VM14258289,,A套餐(1)|照燒雞肉堡6吋(1)|蘑菇濃湯(1)
2025/12/31 13:15:48,163,0,Line Pay,VM14258290,,嫩切雞肉堡6吋(1)|A套餐(1)
2025/12/31 13:27:48,232,0,信用卡,VM14258291,,鮮嫩雞柳沙拉(1)|蘑菇濃湯(1)
2025/12/31 13:39:13,158,0,信用卡,VM14258292,,香烤雞肉堡6吋(1)|杯裝飲料(16oz)(1)
2025/12/31 13:42:25,203,0,信用卡,VM14258293,,雙重起司厚牛6吋(1)|A套餐(1)
2025/12/31 13:51:30,207,0,現金,VM14258294,,墨西哥辣牛堡12吋(1)
2025/12/31 14:00:44,228,0,UberEats,VM14258295,,6吋嫩切雞肉潛艇堡 6-Inch Sliced Chicken Sub(1)
