時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2026/01/26 08:06:35,72,0,現金,XK36105943,,培根起司蛋堡(1)
2026/01/26 08:09:47,98,0,悠遊卡,XK36105944,,套餐培根起司蛋(1)
2026/01/26 08:23:32,174,0,信用卡,XK36105945,,厚切嫩牛堡6吋(1)|餅乾1片(1)
2026/01/26 08:56:19,240,0,現金,XK36105946,,嫩切雞肉堡6吋(1)|嫩煎蛋一片(1)|酪梨泥一球(1)|金選奶茶熱(1)
2026/01/26 09:03:05,207,0,Line Pay,XK36105947,,火腿起司蛋堡(1)|酪梨泥一球(1)|套餐火腿起司蛋(1)
2026/01/26 09:08:57,263,0,FoodPanda,XK36105948,,義大利牛肉丸(1)|加料(1)
2026/01/26 09:15:46,427,0,UberEats,XK36105949,,6吋墨西哥辣牛潛艇堡 6-Inch Taco Beef Sub(1)|6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(1)
2026/01/26 09:19:58,78,0,現金,XK36105950,,套餐起司蛋(1)
2026/01/26 09:30:26,486,0,現金,XK36105951,,蛋沙拉堡12吋(1)|酪梨泥一球(2)|鮪魚堡6吋(1)|蛋沙拉雙份肉料(1)
2026/01/26 09:37:43,158,0,Line Pay,XK36105952,,嫩切雞肉堡6吋(1)|A套餐(1)
2026/01/26 09:48:08,102,0,信用卡,XK36105953,,嫩雞沙拉捲餅(1)
2026/01/26 10:08:09,283,0,信用卡,XK36105954,,鮮嫩雞柳沙拉(1)|蛋沙拉堡6吋(1)
2026/01/26 10:18:10,125,0,信用卡,XK36105955,,鮮嫩雞柳堡6吋(1)
2026/01/26 10:19:39,295,0,信用卡,XK36105956,,香烤雞肉堡12吋(1)|蛋沙拉1球(2)
2026/01/26 10:53:01,108,0,現金,XK36105957,,套餐厚牛起司蛋(1)
2026/01/26 11:20:40,187,0,信用卡,XK36105958,,嫩雞沙拉捲餅(1)|F套餐(1)
2026/01/26 11:33:26,298,0,現金,XK36105959,,厚切嫩牛堡12吋(1)|薯餅(1)
2026/01/26 11:36:29,250,0,現金,XK36105960,,鮮嫩雞柳堡6吋(1)|香烤雞肉堡6吋(1)
2026/01/26 11:41:36,462,0,UberEats,XK36105961,,6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(1)|6 吋酪梨香烤雞潛艇堡 6-Inch Grilled Chicken with Avocado Sub(1)
2026/01/26 11:48:35,227,0,現金,XK36105962,,厚切嫩牛堡6吋(1)|D套餐(1)
2026/01/26 11:55:34,420,0,UberEats,XK36105963,,6吋義大利牛肉丸潛艇堡 6-Inch Roast Beef Sub(1)|6吋義大利牛肉丸潛艇堡 6-Inch Roast Beef Sub(1)
2026/01/26 11:56:26,536,0,現金,XK36105964,,厚切嫩牛烤餅12吋(1)|厚切嫩牛雙份肉料(2)|酪梨泥一球(2)|B套餐(1)
2026/01/26 11:57:53,295,0,現金,XK36105965,,鷹嘴豆泥餅12吋(1)|蛋沙拉1球(2)
2026/01/26 12:00:14,105,0,現金,XK36105966,,火腿堡6吋(1)
2026/01/26 12:03:49,125,0,現金,XK36105967,,香烤雞肉堡6吋(1)
2026/01/26 12:06:55,135,0,Line Pay,XK36105968,,火腿堡6吋(1)|橙皮可可餅乾(1)
2026/01/26 12:09:06,139,0,現金,XK36105969,,燒烤牛肉堡6吋(1)
2026/01/26 12:09:43,125,0,現金,XK36105970,,鮮嫩雞柳堡6吋(1)
2026/01/26 12:10:20,125,0,現金,XK36105971,,香烤雞肉堡6吋(1)
2026/01/26 12:12:53,100,0,Line Pay,XK36105972,,拿鐵熱(2)
2026/01/26 12:15:30,139,0,Line Pay,XK36105973,,燒烤牛肉堡6吋(1)
2026/01/26 12:16:14,416,0,現金,XK36105974,,火腿堡12吋(1)|蛋沙拉1球(1)|酪梨泥一球(1)|三角切片起司一份(1)|三角切片起司一份(1)|培根1條(2)|C套餐(1)
2026/01/26 12:20:36,240,0,UberEats,XK36105975,,6吋鮮嫩雞柳潛艇堡 6-Inch Chicken Strips Sub(1)
2026/01/26 12:23:04,185,0,Line Pay,XK36105976,,鮪魚堡6吋(1)|餅乾3片(1)
2026/01/26 12:25:12,236,0,UberEats,XK36105977,,6吋香烤雞肉潛艇堡 6-Inch Roasted Chicken Breast Sub(1)
2026/01/26 12:31:24,163,0,信用卡,XK36105978,,百味俱樂部堡6吋(1)|嫩煎蛋一片(1)
2026/01/26 12:38:17,120,0,現金,XK36105979,,蛋沙拉堡6吋(1)
2026/01/26 12:47:50,453,0,信用卡,XK36105980,,百味俱樂部堡12吋(1)|蛋沙拉1球(1)|酪梨泥一球(1)|A套餐(1)|H套餐(1)
2026/01/26 12:50:11,222,0,信用卡,XK36105981,,厚切嫩牛堡6吋(1)|嫩煎蛋一片(1)|原萃(口味隨機)(1)
2026/01/26 12:55:32,631,0,Line Pay,XK36105982,,義大利經典堡12吋(1)|嫩煎蛋一片(2)|厚切嫩牛沙拉(1)|A套餐(1)|G套餐(1)
2026/01/26 12:56:24,267,0,現金,XK36105983,,厚切嫩牛堡6吋(1)|酪梨泥一球(1)|蛋沙拉1球(1)|杯裝飲料(22oz)(1)
2026/01/26 12:58:50,330,0,Line Pay,XK36105984,,火腿堡6吋(1)|鮮嫩雞柳堡12吋(1)
2026/01/26 13:10:45,170,0,現金,XK36105985,,照燒雞肉沙拉(1)
2026/01/26 13:12:10,128,0,Line Pay,XK36105986,,照燒雞肉堡6吋(1)
2026/01/26 13:14:45,339,0,現金,XK36105987,,酪梨泥一球(1)|嫩煎蛋一片(1)|燒烤牛肉堡6吋(1)|C套餐(1)|餅乾3片(1)
2026/01/26 13:17:30,128,0,信用卡,XK36105988,,照燒雞肉堡6吋(1)
2026/01/26 13:44:49,178,0,信用卡,XK36105989,,鮮嫩雞柳堡6吋(1)|A套餐(1)
2026/01/26 13:50:23,247,0,現金,XK36105990,,厚切牛起司蛋堡(1)|燒烤牛肉雙份肉料(1)|培根起司蛋堡(1)|杯裝飲料(22oz)(1)
2026/01/26 13:55:24,60,0,現金,XK36105991,,餅乾3片(1)
2026/01/26 14:07:12,265,0,信用卡,XK36105992,,鮪魚堡6吋(1)|嫩煎蛋一片(1)|C套餐(1)|石榴莓汁飲料(1)
2026/01/26 14:11:12,227,0,現金,XK36105993,,鮪魚堡6吋(1)|辣牛沙拉捲餅(1)
2026/01/26 14:28:00,194,0,信用卡,XK36105994,,厚切嫩牛烤餅6吋(1)|嫩煎蛋一片(1)
2026/01/26 14:28:24,198,0,現金,XK36105995,,嫩切雞肉堡12吋(1)
2026/01/26 14:34:04,239,0,信用卡,XK36105996,,照燒雞肉堡6吋(1)|D套餐(1)|杯裝飲料(16oz)(1)
2026/01/26 14:37:35,638,0,信用卡,XK36105997,,燒烤牛肉堡12吋(1)|百味俱樂部堡6吋(1)|辣豆瓣嫩牛6吋(1)|培根1條(1)|D套餐(1)
2026/01/26 14:54:01,139,0,Line Pay,XK36105998,,燒烤牛肉堡6吋(1)
2026/01/26 15:18:32,160,0,信用卡,XK36105999,,香烤雞肉堡6吋(1)|蛋沙拉1球(1)
2026/01/26 15:38:06,225,0,現金,XK36106000,,哈燒起司總匯堡12吋(1)
2026/01/26 15:39:01,408,0,Line Pay,XK36106001,,嫩雞沙拉捲餅(4)
2026/01/26 16:20:32,180,0,現金,XK36106002,,鮪魚烤餅6吋(1)|酪梨泥一球(1)
2026/01/26 16:32:30,461,0,現金,XK36106003,,雙重起司厚牛12吋(1)|加購-玉米片碗(1)|D套餐(1)
2026/01/26 16:35:07,170,0,現金,XK36106004,,A套餐(1)|嫩切雞肉堡6吋(1)
2026/01/26 16:37:16,217,0,信用卡,XK36106005,,嫩煎蛋一片(1)|義大利牛肉丸堡6吋(1)|A套餐(1)
2026/01/26 16:38:25,195,0,現金,XK36106006,,義大利經典堡6吋(1)|嫩煎蛋一片(1)|餅乾1片(1)
2026/01/26 16:40:19,128,0,現金,XK36106007,,百味俱樂部堡6吋(1)
2026/01/26 16:42:45,269,0,信用卡,XK36106008,,B套餐(1)|F套餐(1)|義大利牛肉丸堡6吋(1)
2026/01/26 17:08:07,160,0,Line Pay,XK36106009,,香烤雞肉堡6吋(1)|嫩煎蛋一片(1)
2026/01/26 17:10:43,413,0,Line Pay,XK36106010,,厚切嫩牛雙份肉料(2)|厚切嫩牛堡12吋(1)|蛋沙拉1球(1)
2026/01/26 17:13:11,210,0,UberEats,XK36106011,,6吋鮮嫩雞柳潛艇堡 6-Inch Chicken Strips Sub(1)
2026/01/26 17:16:48,346,0,Line Pay,XK36106012,,鮪魚堡6吋(1)|鮮嫩雞柳堡6吋(1)|A套餐(1)|A套餐(1)
2026/01/26 17:20:06,163,0,現金,XK36106013,,鮮嫩雞柳沙拉(1)
2026/01/26 17:26:08,268,0,現金,XK36106014,,厚切嫩牛堡12吋(1)
2026/01/26 17:27:35,187,0,信用卡,XK36106015,,燒烤牛肉堡6吋(1)|B套餐(1)
2026/01/26 17:29:40,30,0,現金,XK36106016,,橙皮可可餅乾(1)
2026/01/26 17:30:36,125,0,現金,XK36106017,,香烤雞肉堡6吋(1)
2026/01/26 17:33:38,313,0,現金,XK36106018,,義大利牛肉丸堡6吋(1)|厚切嫩牛堡6吋(1)|嫩煎蛋一片(1)
2026/01/26 17:44:03,200,0,現金,XK36106019,,酪梨泥一球(1)|雙重起司厚牛6吋(1)
2026/01/26 17:47:09,194,0,Line Pay,XK36106020,,蘑菇濃湯(1)|香烤雞肉堡6吋(1)
2026/01/26 17:54:09,310,0,信用卡,XK36106022,,哈燒起司總匯堡12吋(1)|F套餐(1)
2026/01/26 17:53:25,162,0,Line Pay,XK36106021,,燒烤牛肉堡6吋(1)|三角切片起司一份(1)
2026/01/26 17:57:51,225,0,Line Pay,XK36106023,,香烤雞肉堡12吋(1)
2026/01/26 18:02:04,204,0,現金,XK36106024,,厚切嫩牛堡6吋(1)|厚切嫩牛雙份肉料(1)
2026/01/26 18:13:13,176,0,現金,XK36106025,,A套餐(1)|照燒雞肉堡6吋(1)
2026/01/26 18:16:26,227,0,信用卡,XK36106026,,辣牛沙拉捲餅(1)|鮮嫩雞柳堡6吋(1)
2026/01/26 18:17:32,30,0,信用卡,XK36106027,,薯餅(1)
2026/01/26 18:19:12,428,0,FoodPanda,XK36106028,,義大利牛肉丸(2)
