時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2026/02/01 17:50:53,405,0,信用卡,XK36106739,,照燒雞肉堡6吋(1)|蘑菇濃湯(2)|燒烤牛肉堡6吋(1)
2026/02/01 17:53:48,278,0,UberEats,XK36106740,,6吋墨西哥辣牛潛艇堡 6-Inch Taco Beef Sub(1)
2026/02/01 17:53:55,125,0,信用卡,XK36106741,,香烤雞肉堡6吋(1)
2026/02/01 17:56:58,392,0,FoodPanda,XK36106742,,墨西哥辣牛(1)|嫩切雞肉(1)
2026/02/01 17:57:28,232,0,UberEats,XK36106743,,酪梨蔬菜沙拉 Vegetable Salad with Avocado(1)
2026/02/01 17:59:03,305,0,信用卡,XK36106744,,鮪魚堡6吋(1)|香烤雞肉堡6吋(1)|A套餐(1)
2026/02/01 18:01:28,319,0,現金,XK36106745,,燒烤牛肉堡6吋(1)|鮪魚堡6吋(1)|A套餐(1)
2026/02/01 18:04:46,317,0,現金,XK36106746,,嫩雞沙拉捲餅(1)|火腿堡6吋(1)|嫩切雞肉堡6吋(1)
2026/02/01 18:06:19,293,0,現金,XK36106747,,蛋沙拉沙拉(1)|照燒雞肉堡6吋(1)
2026/02/01 18:07:23,209,0,UberEats,XK36106748,,6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(1)
2026/02/01 18:07:40,225,0,Line Pay,XK36106749,,香烤雞肉堡12吋(1)
2026/02/01 18:08:35,198,0,Line Pay,XK36106750,,嫩切雞肉堡12吋(1)
2026/02/01 18:10:39,295,0,Line Pay,XK36106751,,嫩切雞肉堡6吋(1)|哈燒起司總匯堡6吋(1)|餅乾3片(1)
2026/02/01 18:13:21,129,0,現金,XK36106752,,義大利牛肉丸堡6吋(1)
2026/02/01 18:17:32,225,0,Line Pay,XK36106753,,香烤雞肉堡12吋(1)
2026/02/01 18:20:57,128,0,Line Pay,XK36106754,,百味俱樂部堡6吋(1)
2026/02/01 18:31:16,270,0,現金,XK36106755,,燒烤牛肉烤餅12吋(1)
2026/02/01 18:44:27,208,0,UberEats,XK36106756,,6吋香烤雞肉潛艇堡 6-Inch Roasted Chicken Breast Sub(1)
2026/02/01 18:46:30,110,0,Line Pay,XK36106757,,嫩切雞肉堡6吋(1)
2026/02/01 19:19:53,309,0,信用卡,XK36106765,,義大利經典堡6吋(1)|燒烤牛肉堡6吋(1)|嫩煎蛋一片(1)
2026/02/01 18:50:55,211,0,FoodPanda,XK36106758,,照燒雞肉(1)
2026/02/01 18:52:37,125,0,Line Pay,XK36106759,,鮮嫩雞柳堡6吋(1)
2026/02/01 18:53:56,498,0,FoodPanda,XK36106760,,義大利經典(2)
2026/02/01 19:07:21,110,0,Line Pay,XK36106761,,嫩切雞肉堡6吋(1)
2026/02/01 19:10:54,184,0,信用卡,XK36106762,,辣豆瓣嫩牛6吋(1)|餅乾1片(1)
2026/02/01 19:12:41,304,0,信用卡,XK36106763,,加購-玉米片碗(1)|雙重起司厚牛6吋(1)|美祿冰(1)
2026/02/01 19:15:35,128,0,Line Pay,XK36106764,,百味俱樂部堡6吋(1)
2026/02/01 19:23:35,110,0,Line Pay,XK36106766,,嫩切雞肉堡6吋(1)
2026/02/01 19:29:41,278,0,現金,XK36106767,,鷹嘴豆泥餅12吋(1)|A套餐(1)
2026/02/01 19:38:34,235,0,現金,XK36106768,,嫩切雞肉堡6吋(1)|鮮嫩雞柳堡6吋(1)
2026/02/01 19:54:05,183,0,現金,XK36106769,,照燒雞肉堡6吋(1)|照燒雞肉雙份肉料(1)
2026/02/01 20:17:27,353,0,現金,XK36106770,,鮮嫩雞柳烤餅6吋(1)|嫩切雞肉烤餅12吋(1)
2026/02/01 20:43:56,149,0,現金,XK36106773,,厚切嫩牛堡6吋(1)
2026/02/01 20:36:41,208,0,UberEats,XK36106771,,6吋鮮嫩雞柳潛艇堡 6-Inch Chicken Strips Sub(1)
2026/02/01 20:42:21,90,0,現金,XK36106772,,餅乾3片(1)|橙皮可可餅乾(1)
2026/02/01 20:47:33,102,0,現金,XK36106774,,辣牛沙拉捲餅(1)
2026/02/01 20:50:13,125,0,信用卡,XK36106775,,鮮嫩雞柳堡6吋(1)
2026/02/01 21:00:22,248,0,信用卡,XK36106776,,照燒雞肉堡6吋(1)|蛋沙拉1球(1)|F套餐(1)
2026/02/01 21:16:12,205,0,現金,XK36106777,,鮮嫩雞柳堡6吋(1)|嫩煎蛋一片(1)|酪梨泥一球(1)
2026/02/01 21:41:38,0,1289,,00000000,2101130002員工餐0元,香烤雞肉雙份肉料(1)|嫩煎蛋一片(1)|培根1條(1)|培根1條(1)|三角切片起司一份(1)|辣豆瓣嫩牛6吋(1)|辣豆瓣嫩牛雙份肉料(1)|嫩煎蛋一片(1)|香烤雞肉堡6吋(1)|嫩煎蛋一片(1)|百味俱樂部堡6吋(1)|嫩煎蛋一片(1)|嫩切雞肉堡6吋(1)|嫩煎蛋一片(1)|蛋沙拉1球(1)|百味俱樂部堡6吋(1)|蛋沙拉1球(1)|嫩煎蛋一片(1)|橙皮可可餅乾(6)
2026/02/01 21:44:32,206,0,FoodPanda,XK36106778,,鮪魚(1)
2026/02/01 21:57:17,125,0,信用卡,XK36106779,,鮪魚堡6吋(1)
