時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2026/01/10 08:12:20,108,0,現金,XK36103879,,套餐厚牛起司蛋(1)
2026/01/10 09:13:35,170,0,信用卡,XK36103880,,培根起司蛋堡(1)|套餐培根起司蛋(1)
2026/01/10 09:16:03,236,0,現金,XK36103881,,義大利經典堡6吋(1)|培根1條(1)|E套餐(1)
2026/01/10 09:25:13,488,0,Line Pay,XK36103882,,照燒雞肉堡12吋(1)|鮪魚堡6吋(1)|C套餐(1)|D套餐(1)
2026/01/10 09:48:07,236,0,現金,XK36103886,,厚切牛起司蛋堡(2)|培根起司蛋堡(1)
2026/01/10 09:36:44,208,0,現金,XK36103883,,起司蛋堡(4)
2026/01/10 09:41:33,178,0,信用卡,XK36103884,,火腿堡6吋(1)|嫩煎蛋一片(1)|美式咖啡熱(1)
2026/01/10 09:42:43,125,0,信用卡,XK36103885,,鮮嫩雞柳堡6吋(1)
2026/01/10 09:50:26,120,0,現金,XK36103887,,套餐厚牛起司蛋(1)
2026/01/10 09:53:03,144,0,現金,XK36103888,,火腿起司蛋堡(1)|厚切牛起司蛋堡(1)
2026/01/10 09:58:29,394,0,現金,XK36103889,,香烤雞肉堡6吋(1)|照燒雞肉堡6吋(1)|酪梨泥一球(1)|A套餐(2)
2026/01/10 10:02:26,243,0,現金,XK36103890,,義大利經典堡12吋(1)
2026/01/10 10:20:07,559,0,UberEats,XK36103891,,6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(1)|6吋鮪魚潛艇堡 6-Inch Tuna Sub(1)
2026/01/10 10:30:58,582,0,現金,XK36103892,,嫩雞沙拉捲餅(2)|餅乾3片(4)|蘑菇濃湯(2)
2026/01/10 10:33:05,210,0,FoodPanda,XK36103893,,義大利牛肉丸(1)
2026/01/10 10:39:05,240,0,FoodPanda,XK36103894,,義大利牛肉丸(1)|加料(1)
2026/01/10 10:47:31,227,0,現金,XK36103895,,D套餐(1)|厚切嫩牛堡6吋(1)
2026/01/10 10:54:31,125,0,現金,XK36103896,,鮮嫩雞柳堡6吋(1)
2026/01/10 10:56:43,293,0,現金,XK36103897,,厚切嫩牛堡12吋(1)|餅乾1片(1)
2026/01/10 11:11:43,268,0,現金,XK36103898,,厚切嫩牛堡12吋(1)
2026/01/10 11:12:42,1035,0,FoodPanda,XK36103899,,墨西哥辣椒起司厚牛(1)|百味俱樂部(1)|嫩切雞肉(1)|百味俱樂部(1)|嫩切雞肉(1)
2026/01/10 11:17:05,178,0,現金,XK36103900,,嫩切雞肉堡6吋(1)|三角切片起司一份(1)|蜜桃果茶(1)
2026/01/10 11:37:28,279,0,現金,XK36103901,,雙重起司厚牛12吋(1)
2026/01/10 11:39:20,230,0,現金,XK36103902,,鮮嫩雞柳堡6吋(1)|蛋沙拉1球(1)|G套餐(1)
2026/01/10 11:43:01,69,0,Line Pay,XK36103903,,蘑菇濃湯(1)
2026/01/10 11:44:14,25,0,Line Pay,XK36103904,,餅乾1片(1)
2026/01/10 11:50:02,125,0,Line Pay,XK36103905,,鮮嫩雞柳堡6吋(1)
2026/01/10 11:53:32,357,0,現金,XK36103906,,燒烤牛肉堡6吋(1)|墨西哥辣牛堡6吋(1)|墨西哥辣牛雙份肉料(1)|A套餐(1)
2026/01/10 11:55:42,331,0,現金,XK36103907,,雙重起司厚牛6吋(1)|A套餐(1)|照燒雞肉堡6吋(1)
2026/01/10 12:13:50,229,0,Line Pay,XK36103914,,鮮嫩雞柳堡6吋(1)|蛋沙拉1球(1)|蘑菇濃湯(1)
2026/01/10 12:03:46,197,0,Line Pay,XK36103908,,厚切嫩牛堡6吋(1)|A套餐(1)
2026/01/10 12:06:46,135,0,Line Pay,XK36103909,,嫩切雞肉堡6吋(1)|餅乾1片(1)
2026/01/10 12:08:50,851,0,UberEats,XK36103910,,6 吋蛋沙拉百味潛艇堡 6-Inch Egg Salad Sub Sandwich(1)|嫩雞沙拉捲餅 Tender Chicken Salad Wrap(1)|6吋嫩雞雙饗潛艇堡 6-Inch Chicken Strips Sub(1)
2026/01/10 12:09:39,234,0,Line Pay,XK36103911,,義大利牛肉丸堡6吋(1)|蛋沙拉1球(1)|A套餐(1)
2026/01/10 12:11:29,208,0,現金,XK36103912,,鮮嫩雞柳堡6吋(1)|D套餐(1)
2026/01/10 12:12:56,265,0,現金,XK36103913,,素食蔬菜堡12吋(1)|切絲巧達起司一份(1)|切絲巧達起司一份(1)|C套餐(1)
2026/01/10 12:19:58,286,0,現金,XK36103915,,辣豆瓣嫩牛12吋(1)
2026/01/10 12:20:46,373,0,現金,XK36103916,,墨西哥辣牛堡6吋(1)|火腿堡12吋(1)|蘑菇濃湯(1)
2026/01/10 12:25:52,401,0,FoodPanda,XK36103917,,墨西哥辣牛(1)|香烤雞肉(1)
2026/01/10 12:27:15,338,0,Line Pay,XK36103918,,燒烤牛肉烤餅6吋(1)|義大利牛肉丸堡6吋(1)|餅乾3片(1)
2026/01/10 12:28:32,204,0,現金,XK36103919,,多力多滋玉米片碗(1)|H套餐(1)
2026/01/10 12:33:53,408,0,現金,XK36103920,,辣豆瓣嫩牛雙人餐(1)|多力多滋玉米片碗(1)
2026/01/10 12:36:03,179,0,Line Pay,XK36103921,,嫩切雞肉堡6吋(1)|蘑菇濃湯(1)
2026/01/10 12:37:12,190,0,現金,XK36103922,,A套餐(1)|香烤雞肉堡6吋(1)
2026/01/10 12:37:55,110,0,Line Pay,XK36103923,,嫩切雞肉堡6吋(1)
2026/01/10 12:38:30,648,0,現金,XK36103924,,辣豆瓣嫩牛6吋(1)|A套餐(1)|香烤雞肉堡6吋(1)|D套餐(2)|香烤雞肉堡6吋(1)|嫩煎蛋一片(1)
2026/01/10 12:40:27,262,0,UberEats,XK36103925,,6吋義大利經典潛艇堡 6-Inch Italian B.M.T.TM Sub(1)
2026/01/10 12:41:08,398,0,現金,XK36103926,,鮮嫩雞柳堡12吋(1)|嫩切雞肉雙份肉料(1)|蛋沙拉1球(1)|蛋沙拉1球(1)|A套餐(1)
2026/01/10 12:42:20,125,0,Line Pay,XK36103927,,鮮嫩雞柳堡6吋(1)
2026/01/10 12:42:47,125,0,現金,XK36103928,,鮮嫩雞柳堡6吋(1)
2026/01/10 12:46:10,325,0,信用卡,XK36103929,,鮪魚堡6吋(1)|蛋沙拉1球(1)|酪梨泥一球(1)|嫩煎蛋一片(1)|F套餐(1)
2026/01/10 12:54:13,404,0,UberEats,XK36103930,,6吋照燒雞肉潛艇堡 6-Inch Chicken Teriyaki Sub(1)|6吋墨西哥辣牛潛艇堡 6-Inch Taco Beef Sub(1)
2026/01/10 12:59:00,158,0,信用卡,XK36103931,,嫩切雞肉堡6吋(1)|A套餐(1)
2026/01/10 13:01:09,340,0,現金,XK36103932,,厚切嫩牛烤餅6吋(1)|百味俱樂部堡6吋(1)|A套餐(1)
2026/01/10 13:06:15,225,0,信用卡,XK36103933,,香烤雞肉堡12吋(1)
2026/01/10 13:07:41,168,0,現金,XK36103934,,墨西哥辣牛堡6吋(1)|A套餐(1)
2026/01/10 13:09:49,332,0,現金,XK36103935,,鮪魚堡12吋(1)|美式咖啡熱(1)|蘑菇濃湯(1)
2026/01/10 13:13:06,398,0,FoodPanda,XK36103936,,火腿(1)|鮪魚(1)
2026/01/10 13:14:16,320,0,Line Pay,XK36103937,,鮮嫩雞柳堡12吋(1)|H套餐(1)
2026/01/10 13:18:19,268,0,現金,XK36103938,,厚切嫩牛堡12吋(1)
2026/01/10 13:22:29,391,0,信用卡,XK36103939,,燒烤牛肉堡6吋(1)|鮮嫩雞柳堡6吋(1)|A套餐(1)|C套餐(1)
2026/01/10 13:28:25,178,0,信用卡,XK36103940,,香烤雞肉堡6吋(1)|A套餐(1)
2026/01/10 13:36:48,125,0,信用卡,XK36103941,,鮮嫩雞柳堡6吋(1)
2026/01/10 13:40:56,572,0,FoodPanda,XK36103942,,蛋沙拉百味(1)|酪梨香烤雞(1)|加料(1)
2026/01/10 13:48:25,347,0,現金,XK36103943,,厚切嫩牛堡6吋(1)|照燒雞肉堡6吋(1)|嫩煎蛋一片(2)
2026/01/10 13:49:53,210,0,信用卡,XK36103944,,香烤雞肉堡6吋(1)|F套餐(1)
2026/01/10 13:52:02,214,0,Line Pay,XK36103945,,厚切嫩牛堡6吋(1)|A套餐(1)
2026/01/10 14:01:28,225,0,現金,XK36103946,,哈燒起司總匯堡12吋(1)
2026/01/10 14:02:42,-225,0,現金,XK36103946,,哈燒起司總匯堡12吋(-1)
2026/01/10 14:02:44,225,0,信用卡,XK36103947,,哈燒起司總匯堡12吋(1)
2026/01/10 14:25:45,128,0,Line Pay,XK36103948,,照燒雞肉堡6吋(1)
2026/01/10 14:28:13,160,0,現金,XK36103949,,鮮嫩雞柳堡6吋(1)|嫩煎蛋一片(1)
2026/01/10 14:29:05,164,0,現金,XK36103950,,義大利牛肉丸堡6吋(1)|嫩煎蛋一片(1)
2026/01/10 14:36:41,504,0,現金,XK36103952,,厚切嫩牛堡6吋(1)|酪梨泥一球(1)|素食蔬菜堡6吋(1)|培根1條(1)|嫩切雞肉堡12吋(1)
2026/01/10 14:33:50,230,0,現金,XK36103951,,照燒雞肉堡12吋(1)
2026/01/10 14:39:07,197,0,Line Pay,XK36103953,,百味俱樂部堡6吋(1)|蘑菇濃湯(1)
2026/01/10 14:40:56,139,0,現金,XK36103954,,燒烤牛肉堡6吋(1)
2026/01/10 14:42:51,164,0,現金,XK36103955,,素食蔬菜堡12吋(1)
2026/01/10 14:45:16,232,0,現金,XK36103956,,義大利牛肉丸堡12吋(1)
