時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2026/01/17 08:13:58,153,0,現金,XK36104813,,美式咖啡熱(1)|墨西哥辣牛堡6吋(1)
2026/01/17 08:14:28,153,0,信用卡,XK36104814,,墨西哥辣牛堡6吋(1)|美式咖啡熱(1)
2026/01/17 08:17:05,-153,0,現金,XK36104813,,美式咖啡熱(-1)|墨西哥辣牛堡6吋(-1)
2026/01/17 08:20:44,208,0,信用卡,XK36104815,,起司蛋堡(4)
2026/01/17 08:35:56,151,0,現金,XK36104816,,百味俱樂部堡6吋(1)|培根1條(1)
2026/01/17 08:46:33,174,0,現金,XK36104817,,酪梨泥一球(1)|素食蔬菜烤餅6吋(1)|588ml鹼性離子水(1)
2026/01/17 09:10:32,150,0,Line Pay,XK36104818,,火腿堡6吋(1)|酪梨泥一球(1)
2026/01/17 09:32:42,110,0,信用卡,XK36104819,,嫩切雞肉堡6吋(1)
2026/01/17 09:36:06,318,0,現金,XK36104820,,厚切牛起司蛋堡(3)|培根起司蛋堡(1)
2026/01/17 10:14:53,230,0,現金,XK36104821,,照燒雞肉堡12吋(1)
2026/01/17 10:17:25,195,0,信用卡,XK36104822,,香烤雞肉堡6吋(1)|G套餐(1)
2026/01/17 10:20:55,52,0,現金,XK36104823,,起司蛋堡(1)
2026/01/17 10:22:02,83,0,悠遊卡,XK36104824,,套餐火腿起司蛋(1)
2026/01/17 10:31:06,249,0,Line Pay,XK36104825,,厚切嫩牛堡6吋(1)|嫩煎蛋一片(1)|A套餐(1)
2026/01/17 10:35:31,0,137,,00000000,2101130002員工餐0元,厚切牛起司蛋堡(1)|火腿雙份肉料(1)
2026/01/17 10:43:54,586,0,現金,XK36104826,,火腿堡12吋(1)|培根1條(1)|A套餐(1)|A套餐(1)|A套餐(1)|照燒雞肉堡12吋(1)
2026/01/17 10:50:54,102,0,信用卡,XK36104827,,嫩雞沙拉捲餅(1)
2026/01/17 10:51:33,230,0,Line Pay,XK36104828,,百味俱樂部堡12吋(1)
2026/01/17 10:56:14,139,0,現金,XK36104829,,燒烤牛肉堡6吋(1)
2026/01/17 10:56:51,215,0,信用卡,XK36104830,,義大利經典堡6吋(1)|酪梨泥一球(1)|蛋沙拉1球(1)
2026/01/17 11:02:59,230,0,Line Pay,XK36104833,,百味俱樂部堡12吋(1)
2026/01/17 10:58:51,125,0,信用卡,XK36104831,,鮮嫩雞柳堡6吋(1)
2026/01/17 11:00:56,38,0,信用卡,XK36104832,,美式咖啡冰(1)
2026/01/17 11:14:03,279,0,現金,XK36104834,,雙重起司厚牛12吋(1)
2026/01/17 11:16:02,584,0,現金,XK36104835,,厚切嫩牛堡6吋(1)|辣豆瓣嫩牛12吋(1)|厚切嫩牛堡6吋(1)
2026/01/17 11:22:27,240,0,UberEats,XK36104836,,6吋義大利牛肉丸潛艇堡 6-Inch Roast Beef Sub(1)|單點現烤餅乾一片 Cookie1 pc(1)
2026/01/17 11:29:25,139,0,Line Pay,XK36104837,,燒烤牛肉堡6吋(1)
2026/01/17 11:45:40,264,0,Line Pay,XK36104838,,香烤雞肉堡6吋(1)|燒烤牛肉堡6吋(1)
2026/01/17 11:48:08,38,0,Line Pay,XK36104839,,杯裝飲料(22oz)(1)
2026/01/17 11:49:00,353,0,信用卡,XK36104840,,嫩切雞肉堡6吋(1)|照燒雞肉堡6吋(1)|照燒雞肉雙份肉料(1)|餅乾3片(1)
2026/01/17 11:53:12,211,0,FoodPanda,XK36104841,,照燒雞肉(1)
2026/01/17 12:25:22,183,0,Line Pay,XK36104853,,鮮嫩雞柳堡6吋(1)|三角切片起司一份(1)|嫩煎蛋一片(1)
