時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2025/11/30 08:05:24,214,0,Line Pay,VM14253759,,厚切牛起司蛋堡(1)|培根起司蛋堡(1)|餅乾3片(1)
2025/11/30 08:10:09,87,0,現金,VM14253760,,起司蛋堡(1)|蛋沙拉1球(1)
2025/11/30 08:11:18,82,0,Line Pay,VM14253761,,厚切牛起司蛋堡(1)
2025/11/30 08:18:31,180,0,現金,VM14253762,,嫩切雞肉堡6吋(1)|酪梨泥一球(1)|餅乾1片(1)
2025/11/30 08:37:58,166,0,現金,VM14253763,,套餐火腿起司蛋(1)|套餐起司蛋(1)
2025/11/30 08:54:31,259,0,信用卡,VM14253764,,蛋沙拉堡6吋(1)|燒烤牛肉堡6吋(1)
2025/11/30 08:57:58,82,0,Line Pay,VM14253765,,厚切牛起司蛋堡(1)
2025/11/30 09:25:01,89,0,現金,VM14253766,,素食蔬菜堡6吋(1)
2025/11/30 09:42:46,355,0,現金,VM14253767,,鷹嘴豆泥餅堡6吋(1)|百味俱樂部堡12吋(1)
2025/11/30 09:45:51,150,0,信用卡,VM14253768,,香烤雞肉堡6吋(1)|餅乾1片(1)
2025/11/30 09:46:47,436,0,Line Pay,VM14253769,,嫩雞沙拉捲餅(1)|辣牛沙拉捲餅(1)|義大利牛肉丸堡12吋(1)
2025/11/30 09:48:31,174,0,現金,VM14253770,,義大利牛肉丸烤餅6吋(1)|嫩煎蛋一片(1)
2025/11/30 09:54:08,60,0,現金,VM14253771,,餅乾3片(1)
2025/11/30 09:56:42,243,0,現金,VM14253772,,鮮嫩雞柳堡6吋(1)|蛋沙拉1球(1)|酪梨泥一球(1)|美式咖啡熱(1)
2025/11/30 09:59:21,197,0,現金,VM14253773,,厚切嫩牛堡6吋(1)|A套餐(1)
2025/11/30 10:19:13,120,0,現金,VM14253774,,蛋沙拉堡6吋(1)
2025/11/30 10:25:28,164,0,現金,VM14253776,,厚切牛起司蛋堡(2)
2025/11/30 10:23:15,220,0,信用卡,VM14253775,,套餐厚牛起司蛋(1)|套餐火腿起司蛋(1)
2025/11/30 10:27:30,88,0,現金,VM14253777,,套餐火腿起司蛋(1)
2025/11/30 10:31:30,582,0,現金,VM14253778,,套餐厚牛起司蛋(3)|套餐起司蛋(1)|酪梨泥一球(4)
2025/11/30 10:37:56,225,0,信用卡,VM14253779,,鮪魚堡12吋(1)
2025/11/30 10:40:01,279,0,FoodPanda,VM14253780,,百味俱樂部(1)|加料(1)
2025/11/30 10:47:21,277,0,現金,VM14253781,,墨西哥辣牛堡12吋(1)|蛋沙拉1球(1)|蛋沙拉1球(1)
2025/11/30 10:53:19,0,120,,00000000,2101130002員工餐0元,餅乾3片(1)|餅乾3片(1)
2025/11/30 10:57:27,277,0,現金,VM14253782,,厚切嫩牛堡6吋(1)|百味俱樂部堡6吋(1)
2025/11/30 10:58:58,274,0,現金,VM14253783,,鮮嫩雞柳堡6吋(1)|厚切嫩牛堡6吋(1)
2025/11/30 11:51:33,225,0,Line Pay,VM14253795,,鮮嫩雞柳堡12吋(1)
2025/11/30 11:17:22,295,0,現金,VM14253784,,嫩切雞肉堡6吋(1)|C套餐(1)|鮮嫩雞柳堡6吋(1)
2025/11/30 11:23:37,105,0,現金,VM14253785,,火腿堡6吋(1)
2025/11/30 11:26:40,285,0,信用卡,VM14253786,,嫩雞沙拉捲餅(1)|培根1條(1)|香烤雞肉堡6吋(1)|蛋沙拉1球(1)
2025/11/30 11:29:03,343,0,信用卡,VM14253787,,嫩切雞肉堡12吋(1)|嫩煎蛋一片(1)|嫩切雞肉堡6吋(1)
2025/11/30 11:32:46,243,0,現金,VM14253788,,義大利經典堡12吋(1)
2025/11/30 11:35:17,205,0,現金,VM14253789,,香烤雞肉堡6吋(1)|蛋沙拉1球(1)|酪梨泥一球(1)
2025/11/30 11:36:30,216,0,現金,VM14253790,,蛋沙拉堡12吋(1)
2025/11/30 11:37:32,238,0,UberEats,VM14253791,,6吋鮮嫩雞柳潛艇堡 6-Inch Chicken Strips Sub(1)
2025/11/30 11:42:37,194,0,現金,VM14253792,,燒烤牛肉堡6吋(1)|C套餐(1)
2025/11/30 11:45:54,176,0,現金,VM14253793,,百味俱樂部堡6吋(1)|A套餐(1)
2025/11/30 11:47:51,352,0,現金,VM14253794,,墨西哥辣牛堡12吋(1)|酪梨泥一球(1)|酪梨泥一球(1)|C套餐(1)
2025/11/30 11:50:25,0,183,,00000000,2101130002員工餐0元,香烤雞肉堡6吋(1)|三角切片起司一份(1)|嫩煎蛋一片(1)
2025/11/30 11:52:57,297,0,信用卡,VM14253796,,墨西哥辣牛堡12吋(1)|酪梨泥一球(1)|酪梨泥一球(1)
2025/11/30 11:56:34,140,0,現金,VM14253797,,火腿堡6吋(1)|蛋沙拉1球(1)
2025/11/30 11:58:04,384,0,信用卡,VM14253798,,鮮嫩雞柳堡6吋(1)|C套餐(1)|厚切嫩牛堡6吋(1)|C套餐(1)
2025/11/30 12:01:53,0,120,,00000000,2101130002員工餐0元,餅乾3片(1)|餅乾3片(1)
2025/11/30 12:02:28,333,0,Line Pay,VM14253799,,嫩煎蛋一片(1)|嫩煎蛋一片(1)|鮮嫩雞柳堡12吋(1)|無糖紅茶冰(1)
2025/11/30 12:05:17,0,55,,00000000,2101130002員工餐0元,鮮嫩雞柳雙份肉料(1)
2025/11/30 12:07:44,0,151,,00000000,2101130002員工餐0元,火腿堡6吋(1)|培根1條(1)|培根1條(1)
2025/11/30 12:09:28,170,0,信用卡,VM14253800,,香烤雞肉堡6吋(1)|酪梨泥一球(1)
2025/11/30 12:11:13,125,0,Line Pay,VM14253801,,鮮嫩雞柳堡6吋(1)
2025/11/30 12:12:20,125,0,現金,VM14253802,,鮮嫩雞柳堡6吋(1)
2025/11/30 12:13:05,125,0,現金,VM14253803,,鮮嫩雞柳堡6吋(1)
2025/11/30 12:13:52,164,0,Line Pay,VM14253804,,素食蔬菜堡12吋(1)
2025/11/30 12:15:30,105,0,現金,VM14253805,,火腿堡6吋(1)
2025/11/30 12:18:04,293,0,現金,VM14253806,,厚切嫩牛堡12吋(1)|餅乾1片(1)
2025/11/30 12:21:57,274,0,現金,VM14253807,,燒烤牛肉堡6吋(1)|義大利經典堡6吋(1)
2025/11/30 12:23:54,198,0,Line Pay,VM14253808,,嫩切雞肉堡12吋(1)
2025/11/30 12:27:10,344,0,現金,VM14253809,,燒烤牛肉堡6吋(1)|蛋沙拉1球(1)|酪梨泥一球(1)|鮮嫩雞柳堡6吋(1)
2025/11/30 12:30:13,128,0,信用卡,VM14253810,,照燒雞肉堡6吋(1)
2025/11/30 12:31:45,230,0,現金,VM14253811,,照燒雞肉堡12吋(1)
2025/11/30 12:33:33,549,0,現金,VM14253812,,辣豆瓣嫩牛6吋烤餅(1)|C套餐(1)|照燒雞肉堡6吋(1)|A套餐(1)|厚切嫩牛堡6吋(1)
2025/11/30 12:37:32,211,0,UberEats,VM14253813,,6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(1)
2025/11/30 12:39:57,209,0,UberEats,VM14253814,,6吋照燒雞肉潛艇堡 6-Inch Chicken Teriyaki Sub(1)
2025/11/30 12:42:25,199,0,UberEats,VM14253815,,6吋墨西哥辣牛潛艇堡 6-Inch Taco Beef Sub(1)
2025/11/30 12:43:00,160,0,現金,VM14253816,,鮮嫩雞柳堡6吋(1)|蛋沙拉1球(1)
2025/11/30 12:44:50,513,0,FoodPanda,VM14253817,,義大利牛肉丸(1)|辣豆瓣嫩牛(1)
2025/11/30 12:48:10,397,0,現金,VM14253818,,義大利牛肉丸堡6吋(1)|厚切嫩牛堡12吋(1)
2025/11/30 12:49:35,274,0,現金,VM14253819,,厚切嫩牛堡6吋(1)|酪梨泥一球(1)|C套餐(1)|餅乾1片(1)
2025/11/30 12:52:59,320,0,現金,VM14253820,,哈燒起司總匯堡6吋(1)|蛋沙拉1球(1)|C套餐(1)|火腿堡6吋(1)
2025/11/30 12:54:45,209,0,FoodPanda,VM14253821,,百味俱樂部(1)
2025/11/30 12:55:54,176,0,現金,VM14253822,,照燒雞肉堡6吋(1)|B套餐(1)
2025/11/30 12:57:55,230,0,信用卡,VM14253823,,百味俱樂部堡12吋(1)
2025/11/30 13:02:06,274,0,現金,VM14253826,,辣豆瓣嫩牛6吋(1)|C套餐(1)|餅乾3片(1)
2025/11/30 13:00:57,60,0,現金,VM14253824,,餅乾3片(1)
2025/11/30 13:01:20,125,0,Line Pay,VM14253825,,鮮嫩雞柳堡6吋(1)
2025/11/30 13:03:58,0,436,,00000000,2101130002員工餐0元,鮮嫩雞柳沙拉(1)|墨西哥辣牛沙拉(1)|墨西哥辣牛雙份肉料(1)|薯餅(1)|薯餅(1)
2025/11/30 13:07:41,270,0,UberEats,VM14253827,,6吋義大利牛肉丸潛艇堡 6-Inch Roast Beef Sub(1)|單點現烤餅乾一片 Cookie1 pc(1)
2025/11/30 13:12:08,589,0,現金,VM14253828,,厚切嫩牛堡6吋(1)|鮮嫩雞柳堡6吋(1)|G套餐(1)|墨西哥辣牛堡6吋(1)|培根1條(1)|蛋沙拉1球(1)|C套餐(1)
2025/11/30 13:16:55,584,0,UberEats,VM14253829,,6吋雙重起司厚切嫩牛潛艇堡 6-Inch Diced Beef with Double Cheese Sub(2)
2025/11/30 13:23:29,355,0,現金,VM14253831,,香烤雞肉烤餅6吋(1)|香烤雞肉堡6吋(1)|酪梨泥一球(1)|金選奶茶熱(1)
2025/11/30 13:21:15,453,0,Line Pay,VM14253830,,香烤雞肉堡6吋(1)|義大利牛肉丸堡12吋(1)|A套餐(2)
2025/11/30 13:25:37,239,0,Line Pay,VM14253832,,厚切嫩牛堡6吋(1)|厚切嫩牛雙份肉料(1)|嫩煎蛋一片(1)
2025/11/30 13:29:12,358,0,信用卡,VM14253833,,厚切嫩牛堡12吋(1)|酪梨泥一球(1)|酪梨泥一球(1)
2025/11/30 13:31:36,149,0,Line Pay,VM14253834,,厚切嫩牛堡6吋(1)
2025/11/30 13:34:15,447,0,信用卡,VM14253835,,嫩切雞肉堡6吋(1)|厚切嫩牛堡6吋(1)|照燒雞肉堡6吋(1)|餅乾3片(1)
2025/11/30 13:38:01,253,0,Line Pay,VM14253836,,照燒雞肉堡6吋(1)|鮪魚堡6吋(1)
2025/11/30 13:38:38,290,0,現金,VM14253837,,鮮嫩雞柳堡12吋(1)|G套餐(1)
2025/11/30 13:42:00,588,0,信用卡,VM14253838,,厚切嫩牛堡12吋(1)|燒烤牛肉堡12吋(1)|蛋沙拉1球(1)|蛋沙拉1球(1)
2025/11/30 13:44:07,173,0,信用卡,VM14253839,,香烤雞肉堡6吋(1)|A套餐(1)
2025/11/30 13:45:45,434,0,信用卡,VM14253840,,C套餐(1)|義大利牛肉丸堡6吋(1)|酪梨泥一球(1)|照燒雞肉沙拉(1)|蛋沙拉1球(1)
2025/11/30 13:46:58,359,0,現金,VM14253841,,香烤雞肉堡12吋(1)|素食蔬菜沙拉(1)
2025/11/30 13:49:15,285,0,Line Pay,VM14253842,,燒烤牛肉堡12吋(1)|蛋沙拉1球(1)
2025/11/30 13:50:18,273,0,信用卡,VM14253843,,香烤雞肉堡12吋(1)|A套餐(1)
2025/11/30 13:52:30,250,0,現金,VM14253844,,燒烤牛肉堡12吋(1)
2025/11/30 13:55:05,350,0,Line Pay,VM14253845,,鮪魚堡6吋(1)|鮮嫩雞柳堡12吋(1)
2025/11/30 13:58:44,177,0,現金,VM14253846,,B套餐(1)|義大利牛肉丸堡6吋(1)
2025/11/30 14:01:35,50,0,現金,VM14253847,,卡布奇諾冰(1)
2025/11/30 14:02:27,140,0,現金,VM14253848,,嫩雞沙拉捲餅(1)|美式咖啡熱(1)
2025/11/30 14:11:32,378,0,UberEats,VM14253849,,6吋嫩切雞肉潛艇堡 6-Inch Sliced Chicken Sub(1)|6吋嫩切雞肉潛艇堡 6-Inch Sliced Chicken Sub(1)
2025/11/30 14:16:35,320,0,現金,VM14253850,,鮮嫩雞柳烤餅6吋(1)|香烤雞肉堡6吋(1)|C套餐(1)
2025/11/30 14:21:26,441,0,現金,VM14253851,,鮮嫩雞柳堡6吋(1)|厚切嫩牛堡12吋(1)|A套餐(1)
2025/11/30 14:24:47,125,0,Line Pay,VM14253852,,鮮嫩雞柳堡6吋(1)
2025/11/30 14:26:11,288,0,現金,VM14253853,,鮪魚沙拉(1)|酪梨泥一球(1)|酪梨泥一球(1)|蛋沙拉1球(1)
2025/11/30 14:42:51,198,0,現金,VM14253854,,嫩切雞肉堡12吋(1)
2025/11/30 14:45:17,183,0,信用卡,VM14253855,,義大利經典堡6吋(1)|A套餐(1)
2025/11/30 14:49:12,0,368,,00000000,2101130002員工餐0元,火腿堡6吋(1)|培根1條(1)|培根1條(1)|辣豆瓣嫩牛6吋(1)|培根1條(1)|嫩煎蛋一片(1)
2025/11/30 14:54:18,299,0,現金,VM14253856,,鮮嫩雞柳堡6吋(1)|厚切嫩牛堡6吋(1)|餅乾1片(1)
2025/11/30 15:04:43,328,0,信用卡,VM14253857,,百味俱樂部堡6吋(1)|嫩雞沙拉捲餅(1)|酪梨泥一球(1)|A套餐(1)
2025/11/30 15:06:31,218,0,現金,VM14253858,,鮪魚沙拉(1)|照燒雞肉雙份肉料(1)
2025/11/30 15:15:13,315,0,Line Pay,VM14253859,,鮮嫩雞柳堡6吋(1)|鷹嘴豆泥餅堡6吋(1)|A套餐(1)
2025/11/30 15:19:10,188,0,Line Pay,VM14253860,,照燒雞肉堡6吋(1)|嫩煎蛋一片(1)|餅乾1片(1)
2025/11/30 15:19:53,299,0,Line Pay,VM14253861,,鮮嫩雞柳堡6吋(1)|燒烤牛肉堡6吋(1)|嫩煎蛋一片(1)
2025/11/30 15:21:49,208,0,UberEats,VM14253862,,6吋鮪魚潛艇堡 6-Inch Tuna Sub(1)
2025/11/30 15:35:27,224,0,現金,VM14253863,,辣豆瓣嫩牛6吋(1)|G套餐(1)
2025/11/30 15:48:37,209,0,UberEats,VM14253864,,6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(1)
2025/11/30 16:00:54,289,0,信用卡,VM14253865,,厚切嫩牛堡6吋(1)|酪梨泥一球(1)|蛋沙拉1球(1)|C套餐(1)
2025/11/30 16:05:45,222,0,Line Pay,VM14253866,,墨西哥辣牛堡6吋(1)|嫩煎蛋一片(1)|C套餐(1)
2025/11/30 16:10:04,0,364,,00000000,2101130002員工餐0元,義大利牛肉丸堡6吋(1)|義大利牛肉丸雙份肉料(1)|鮮嫩雞柳堡6吋(1)|嫩切雞肉雙份肉料(1)
2025/11/30 16:11:54,128,0,Line Pay,VM14253867,,百味俱樂部堡6吋(1)
2025/11/30 16:12:55,120,0,現金,VM14253868,,蛋沙拉堡6吋(1)
2025/11/30 16:43:07,284,0,現金,VM14253869,,香烤雞肉堡6吋(1)|厚切嫩牛烤餅6吋(1)
2025/11/30 16:48:41,450,0,信用卡,VM14253870,,香烤雞肉堡12吋(1)|鮮嫩雞柳堡12吋(1)
2025/11/30 17:05:33,296,0,FoodPanda,VM14253871,,嫩雞雙饗(1)
2025/11/30 17:08:14,224,0,UberEats,VM14253872,,6吋嫩切雞肉潛艇堡 6-Inch Sliced Chicken Sub(1)
2025/11/30 17:14:01,748,0,現金,VM14253873,,香烤雞肉堡12吋(1)|燒烤牛肉堡12吋(1)|鮪魚沙拉(1)|C套餐(1)|C套餐(1)
2025/11/30 17:20:58,288,0,信用卡,VM14253874,,厚切嫩牛堡6吋(1)|燒烤牛肉堡6吋(1)
2025/11/30 17:22:29,338,0,現金,VM14253875,,厚切嫩牛堡12吋(1)|嫩煎蛋一片(1)|嫩煎蛋一片(1)
2025/11/30 17:23:48,102,0,現金,VM14253876,,嫩雞沙拉捲餅(1)
2025/11/30 17:24:56,199,0,UberEats,VM14253877,,6吋墨西哥辣牛潛艇堡 6-Inch Taco Beef Sub(1)
2025/11/30 17:26:03,225,0,Line Pay,VM14253878,,香烤雞肉堡12吋(1)
2025/11/30 17:40:45,322,0,信用卡,VM14253881,,燒烤牛肉堡6吋(1)|照燒雞肉堡6吋(1)|3塊鷹嘴豆泥餅(1)
2025/11/30 17:30:34,128,0,現金,VM14253879,,照燒雞肉堡6吋(1)
2025/11/30 17:36:13,295,0,信用卡,VM14253880,,香烤雞肉堡12吋(1)|嫩煎蛋一片(1)|蛋沙拉1球(1)
2025/11/30 17:42:37,1546,0,UberEats,VM14253882,,6吋照燒雞肉潛艇堡 6-Inch Chicken Teriyaki Sub(1)|6吋鮮嫩雞柳潛艇堡 6-Inch Chicken Strips Sub(1)|6吋墨西哥辣牛潛艇堡 6-Inch Taco Beef Sub(1)|6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(1)|6吋香烤雞肉潛艇堡 6-Inch Roasted Chicken Breast Sub(1)|6吋鮪魚潛艇堡 6-Inch Tuna Sub(1)
2025/11/30 18:09:26,456,0,信用卡,VM14253886,,厚切嫩牛堡6吋(1)|嫩雞沙拉捲餅(1)|哈燒起司總匯堡6吋(1)|3塊鷹嘴豆泥餅(1)|餅乾1片(1)
2025/11/30 17:59:19,243,0,信用卡,VM14253883,,義大利經典堡12吋(1)
2025/11/30 18:03:25,213,0,現金,VM14253884,,厚切嫩牛沙拉(1)|餅乾1片(1)
2025/11/30 18:07:59,164,0,信用卡,VM14253885,,義大利牛肉丸堡6吋(1)|嫩煎蛋一片(1)
2025/11/30 18:11:08,521,0,信用卡,VM14253887,,嫩切雞肉堡6吋(1)|嫩雞沙拉捲餅(1)|義大利牛肉丸堡6吋(1)|鮮嫩雞柳烤餅6吋(1)|酪梨泥一球(1)
2025/11/30 18:15:43,230,0,信用卡,VM14253888,,百味俱樂部堡12吋(1)
2025/11/30 18:17:15,184,0,Line Pay,VM14253889,,厚切嫩牛堡6吋(1)|蛋沙拉1球(1)
2025/11/30 18:17:55,204,0,現金,VM14253890,,嫩雞沙拉捲餅(1)|嫩雞沙拉捲餅(1)
2025/11/30 18:20:41,425,0,信用卡,VM14253891,,鮮嫩雞柳堡6吋(1)|鮮嫩雞柳雙份肉料(1)|酪梨泥一球(1)|蛋沙拉堡6吋(1)|C套餐(1)|餅乾1片(1)
