時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2026/01/02 08:09:00,163,0,信用卡,XK36103016,,香烤雞肉堡6吋(1)|美式咖啡熱(1)
2026/01/02 08:32:55,281,0,Line Pay,XK36103017,,蛋沙拉堡12吋(1)|A套餐(1)
2026/01/02 08:34:58,246,0,現金,XK36103018,,嫩切雞肉堡6吋(1)|嫩煎蛋一片(1)|三角切片起司一份(1)|D套餐(1)
2026/01/02 08:38:09,102,0,現金,XK36103019,,辣牛沙拉捲餅(1)
2026/01/02 08:46:46,167,0,現金,XK36103020,,厚切牛起司蛋堡(1)|F套餐(1)
2026/01/02 09:18:27,200,0,現金,XK36103021,,套餐培根起司蛋(1)|套餐起司蛋(1)
2026/01/02 09:24:24,164,0,Line Pay,XK36103022,,厚切牛起司蛋堡(2)
2026/01/02 09:40:52,90,0,現金,XK36103023,,588ml鹼性離子水(1)|餅乾3片(1)
2026/01/02 09:53:27,164,0,信用卡,XK36103024,,素食蔬菜堡12吋(1)
2026/01/02 09:56:35,243,0,現金,XK36103025,,義大利經典堡12吋(1)
2026/01/02 10:13:03,160,0,Line Pay,XK36103026,,鮮嫩雞柳堡6吋(1)|嫩煎蛋一片(1)
2026/01/02 10:26:16,222,0,現金,XK36103027,,鷹嘴豆泥捲餅(1)|照燒雞肉堡6吋(1)
2026/01/02 10:52:50,220,0,FoodPanda,XK36103028,,嫩雞沙拉捲餅(1)
2026/01/02 11:09:27,218,0,現金,XK36103029,,照燒雞肉堡6吋(1)|香烤雞肉雙份肉料(1)|嫩煎蛋一片(1)
2026/01/02 11:29:00,428,0,Line Pay,XK36103030,,厚切嫩牛堡12吋(1)|酪梨泥一球(1)|酪梨泥一球(1)|蛋沙拉1球(2)
2026/01/02 11:39:15,125,0,現金,XK36103031,,香烤雞肉堡6吋(1)
2026/01/02 12:07:32,295,0,Line Pay,XK36103033,,鮮嫩雞柳堡12吋(1)|嫩煎蛋一片(2)
2026/01/02 11:56:35,571,0,現金,XK36103032,,香烤雞肉堡6吋(1)|酪梨泥一球(1)|美式咖啡熱(1)|雙重起司厚牛6吋(1)|燒烤牛肉堡6吋(1)|蘑菇濃湯(1)
2026/01/02 12:09:05,243,0,現金,XK36103034,,鮮嫩雞柳沙拉(1)|嫩煎蛋一片(1)|樹頂100%蘋果汁玻璃瓶(1)
2026/01/02 12:12:08,420,0,Line Pay,XK36103035,,嫩雞沙拉捲餅(1)|百味俱樂部堡6吋(1)|A套餐(1)|A套餐(1)|蛋沙拉1球(1)|嫩煎蛋一片(1)
