時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2025/12/22 08:10:53,120,0,Line Pay,VM14257021,,套餐厚牛起司蛋(1)
2025/12/22 08:45:30,88,0,信用卡,VM14257022,,套餐火腿起司蛋(1)
2025/12/22 08:53:38,486,0,現金,VM14257023,,蛋沙拉堡12吋(1)|酪梨泥一球(1)|酪梨泥一球(1)|鮪魚堡6吋(1)|鮪魚雙份肉料(1)
2025/12/22 08:56:29,207,0,現金,VM14257024,,火腿起司蛋堡(2)|A套餐(1)|切絲巧達起司一份(1)
2025/12/22 08:58:57,147,0,現金,VM14257025,,套餐起司蛋(1)|蘑菇濃湯(1)
2025/12/22 09:00:49,52,0,現金,VM14257026,,起司蛋堡(1)
2025/12/22 09:05:24,133,0,現金,VM14257027,,套餐厚牛起司蛋(1)|奶油餅乾(1)
2025/12/22 09:08:16,216,0,信用卡,VM14257028,,套餐厚牛起司蛋(2)
2025/12/22 09:11:38,188,0,信用卡,VM14257029,,套餐起司蛋(1)|套餐培根起司蛋(1)
2025/12/22 09:33:41,92,0,現金,VM14257030,,厚切牛起司蛋烤餅(1)
2025/12/22 09:38:07,230,0,現金,VM14257031,,香烤雞肉堡6吋(1)|酪梨泥一球(1)|餅乾3片(1)
2025/12/22 09:53:39,243,0,現金,VM14257032,,義大利經典堡12吋(1)
2025/12/22 10:01:43,477,0,現金,VM14257033,,嫩切雞肉堡12吋(1)|燒烤牛肉堡6吋(1)|嫩煎蛋一片(1)|酪梨泥一球(1)|餅乾3片(1)
2025/12/22 10:15:31,189,0,信用卡,VM14257034,,火腿堡12吋(1)
2025/12/22 10:25:15,274,0,Line Pay,VM14257035,,鮪魚堡6吋(1)|厚切嫩牛堡6吋(1)
2025/12/22 10:27:58,108,0,信用卡,VM14257036,,套餐厚牛起司蛋(1)
2025/12/22 10:31:50,160,0,現金,VM14257037,,鮮嫩雞柳堡6吋(1)|蛋沙拉1球(1)
2025/12/22 10:47:14,211,0,UberEats,VM14257038,,6吋照燒雞肉潛艇堡 6-Inch Chicken Teriyaki Sub(1)
2025/12/22 10:49:08,208,0,FoodPanda,VM14257039,,鮮嫩雞柳(1)
2025/12/22 10:51:20,-208,0,FoodPanda,VM14257039,,鮮嫩雞柳(-1)
2025/12/22 10:51:22,208,0,FoodPanda,VM14257040,,鮮嫩雞柳(1)
2025/12/22 10:55:27,406,0,現金,VM14257041,,火腿堡6吋(1)|鮮嫩雞柳堡6吋(1)|嫩煎蛋一片(1)|蛋沙拉1球(1)|A套餐(2)
2025/12/22 11:07:40,331,0,Line Pay,VM14257042,,辣豆瓣嫩牛12吋(1)|酪梨泥一球(1)
2025/12/22 11:15:33,239,0,FoodPanda,VM14257043,,百味俱樂部(1)
2025/12/22 11:24:48,125,0,現金,VM14257044,,哈燒起司總匯堡6吋(1)
2025/12/22 11:25:41,345,0,現金,VM14257045,,燒烤牛肉堡6吋(1)|照燒雞肉堡6吋(1)|D套餐(1)
2025/12/22 11:29:42,343,0,UberEats,VM14257046,,墨西哥辣牛沙拉 Taco Beef Salad(1)|單點現烤餅乾一片 Cookie1 pc(3)
2025/12/22 11:31:06,565,0,信用卡,VM14257047,,燒烤牛肉堡6吋(1)|香烤雞肉堡6吋(1)|A套餐(1)|D套餐(1)|嫩煎蛋一片(1)|嫩煎蛋一片(1)|蛋沙拉1球(1)|蛋沙拉1球(1)|蛋沙拉1球(1)
2025/12/22 11:36:12,183,0,信用卡,VM14257048,,義大利經典堡6吋(1)|A套餐(1)
2025/12/22 11:38:19,254,0,UberEats,VM14257049,,鮪魚蛋沙拉 Tuna and Egg Salad(1)
2025/12/22 11:39:57,208,0,現金,VM14257050,,鮮嫩雞柳堡6吋(1)|酪梨泥一球(1)|美式咖啡冰(1)
2025/12/22 11:43:25,125,0,現金,VM14257051,,鮮嫩雞柳堡6吋(1)
2025/12/22 11:44:18,208,0,信用卡,VM14257052,,香烤雞肉堡6吋(1)|蛋沙拉1球(1)|A套餐(1)
2025/12/22 11:51:55,236,0,UberEats,VM14257053,,6吋香烤雞肉潛艇堡 6-Inch Roasted Chicken Breast Sub(1)
2025/12/22 12:02:49,310,0,Line Pay,VM14257054,,香烤雞肉堡12吋(1)|F套餐(1)
2025/12/22 12:03:29,110,0,現金,VM14257055,,嫩切雞肉堡6吋(1)
2025/12/22 12:04:14,239,0,UberEats,VM14257056,,6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(1)
2025/12/22 12:04:24,163,0,信用卡,VM14257057,,照燒雞肉堡6吋(1)|嫩煎蛋一片(1)
2025/12/22 12:09:56,259,0,UberEats,VM14257058,,6吋雙重起司厚切嫩牛潛艇堡 6-Inch Diced Beef with Double Cheese Sub(1)
