時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2025/12/13 07:48:16,232,0,UberEats,VM14255724,,酪梨蔬菜沙拉 Vegetable Salad with Avocado(1)
2025/12/13 08:29:11,589,0,現金,VM14255725,,G套餐(1)|G套餐(1)|G套餐(1)|蛋沙拉堡12吋(1)|厚切嫩牛堡6吋(1)
2025/12/13 08:39:46,289,0,信用卡,VM14255726,,厚切牛起司蛋堡(2)|鮮嫩雞柳堡6吋(1)
2025/12/13 08:41:16,264,0,信用卡,VM14255727,,厚切牛起司蛋堡(2)|拿鐵熱(2)
2025/12/13 08:45:23,88,0,信用卡,VM14255728,,套餐火腿起司蛋(1)
2025/12/13 08:56:51,139,0,Line Pay,VM14255729,,義大利牛肉丸烤餅6吋(1)
2025/12/13 08:57:33,82,0,信用卡,VM14255730,,厚切牛起司蛋堡(1)
2025/12/13 08:58:43,163,0,信用卡,VM14255731,,香烤雞肉堡6吋(1)|美式咖啡熱(1)
2025/12/13 09:06:07,170,0,現金,VM14255732,,照燒雞肉沙拉(1)
2025/12/13 09:17:59,163,0,現金,VM14255733,,百味俱樂部堡6吋(1)|蛋沙拉1球(1)
2025/12/13 09:23:29,60,0,Line Pay,VM14255734,,餅乾3片(1)
2025/12/13 09:26:59,289,0,現金,VM14255735,,厚切嫩牛堡6吋(1)|酪梨泥一球(1)|H套餐(1)
2025/12/13 09:29:06,441,0,UberEats,VM14255736,,6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(1)|酪梨蔬菜沙拉 Vegetable Salad with Avocado(1)
2025/12/13 09:50:26,201,0,現金,VM14255737,,照燒雞肉堡6吋(1)|蛋沙拉1球(1)|美式咖啡熱(1)
2025/12/13 10:00:08,722,0,Line Pay,VM14255739,,嫩切雞肉堡12吋(1)|嫩切雞肉堡12吋(1)|鮮嫩雞柳沙拉(1)|鮮嫩雞柳沙拉(1)
2025/12/13 09:59:48,102,0,Line Pay,VM14255738,,嫩雞沙拉捲餅(1)
2025/12/13 10:04:34,178,0,現金,VM14255740,,哈燒起司總匯堡6吋(1)|A套餐(1)
2025/12/13 10:05:09,464,0,Line Pay,VM14255741,,照燒雞肉堡6吋(1)|嫩煎蛋一片(1)|A套餐(1)|辣豆瓣嫩牛6吋(1)|G套餐(1)
2025/12/13 10:07:32,209,0,信用卡,VM14255742,,厚切嫩牛堡6吋(1)|A套餐(1)
2025/12/13 10:09:10,243,0,Line Pay,VM14255743,,義大利經典堡12吋(1)
2025/12/13 10:11:37,98,0,現金,VM14255744,,套餐培根起司蛋(1)
2025/12/13 10:12:12,225,0,現金,VM14255745,,鮮嫩雞柳堡12吋(1)
2025/12/13 10:17:59,230,0,現金,VM14255746,,照燒雞肉堡12吋(1)
2025/12/13 10:20:59,383,0,信用卡,VM14255747,,套餐培根起司蛋(1)|套餐火腿起司蛋(1)|香烤雞肉堡6吋(1)|A套餐(1)
2025/12/13 10:23:16,164,0,Line Pay,VM14255748,,厚切牛起司蛋堡(2)
2025/12/13 10:24:39,249,0,現金,VM14255749,,義大利牛肉丸堡6吋(1)|套餐厚牛起司蛋(1)
2025/12/13 10:26:10,184,0,現金,VM14255750,,厚切嫩牛堡6吋(1)|蛋沙拉1球(1)
2025/12/13 10:36:35,647,0,信用卡,VM14255751,,厚切嫩牛堡12吋(1)|厚切嫩牛堡6吋(1)|蛋沙拉1球(1)|嫩煎蛋一片(1)|奶油餅乾6片組(1)
2025/12/13 10:40:02,537,0,Line Pay,VM14255752,,哈燒起司總匯堡6吋(1)|厚切嫩牛堡6吋(1)|酪梨泥一球(2)|D套餐(1)|H套餐(1)
2025/12/13 10:48:49,135,0,現金,VM14255753,,義大利經典堡6吋(1)
2025/12/13 10:51:29,306,0,現金,VM14255754,,嫩切雞肉堡12吋(1)|嫩煎蛋一片(1)|嫩煎蛋一片(1)|美式咖啡熱(1)
2025/12/13 10:53:19,120,0,Line Pay,VM14255755,,套餐厚牛起司蛋(1)
2025/12/13 10:54:41,208,0,FoodPanda,VM14255756,,鮮嫩雞柳(1)
2025/12/13 10:55:41,243,0,信用卡,VM14255757,,厚切嫩牛沙拉(1)|厚切嫩牛雙份肉料(1)
2025/12/13 10:57:32,225,0,現金,VM14255758,,鮪魚堡12吋(1)
