時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2025/11/26 08:10:02,82,0,信用卡,VM14253145,,厚切牛起司蛋堡(1)
2025/11/26 08:13:01,125,0,現金,VM14253146,,香烤雞肉堡6吋(1)
2025/11/26 08:15:07,387,0,現金,VM14253147,,義大利經典堡12吋(1)|C套餐(2)
2025/11/26 08:23:09,62,0,Line Pay,VM14253148,,火腿起司蛋堡(1)
2025/11/26 08:26:25,352,0,信用卡,VM14253149,,香烤雞肉堡12吋(1)|C套餐(1)|C套餐(1)
2025/11/26 08:31:43,258,0,現金,VM14253150,,火腿起司蛋堡(1)|厚切牛起司蛋堡(1)|火腿起司蛋堡(1)|起司蛋堡(1)
2025/11/26 08:34:31,108,0,信用卡,VM14253151,,套餐厚牛起司蛋(1)
2025/11/26 08:36:23,183,0,現金,VM14253152,,火腿堡6吋(1)|C套餐(1)|三角切片起司一份(1)
2025/11/26 08:48:18,367,0,信用卡,VM14253153,,義大利牛肉丸堡12吋(1)|蛋沙拉1球(1)|蛋沙拉1球(1)|A套餐(1)
2025/11/26 08:54:58,89,0,Line Pay,VM14253154,,素食蔬菜堡6吋(1)
2025/11/26 08:56:48,90,0,信用卡,VM14253155,,套餐起司蛋(1)
2025/11/26 08:59:05,178,0,現金,VM14253156,,香烤雞肉堡6吋(1)|A套餐(1)
2025/11/26 09:02:01,128,0,信用卡,VM14253157,,照燒雞肉堡6吋(1)
2025/11/26 09:03:36,20,0,Line Pay,VM14253158,,續杯(1)
2025/11/26 09:15:15,173,0,信用卡,VM14253159,,A套餐(1)|鮪魚堡6吋(1)
2025/11/26 09:17:22,88,0,信用卡,VM14253160,,套餐火腿起司蛋(1)
2025/11/26 09:20:35,168,0,現金,VM14253161,,火腿烤餅6吋(1)|A套餐(1)
2025/11/26 09:23:45,20,0,Line Pay,VM14253162,,續杯(1)
2025/11/26 09:36:17,60,0,現金,VM14253163,,餅乾3片(1)
2025/11/26 09:37:09,364,0,現金,VM14253164,,厚切嫩牛堡12吋(1)|A套餐(1)|A套餐(1)
2025/11/26 09:45:07,120,0,現金,VM14253165,,套餐厚牛起司蛋(1)
2025/11/26 09:50:05,197,0,信用卡,VM14253166,,厚切嫩牛堡6吋(1)|A套餐(1)
2025/11/26 09:57:28,98,0,現金,VM14253167,,套餐培根起司蛋(1)
2025/11/26 10:02:30,205,0,信用卡,VM14253168,,香烤雞肉堡6吋(1)|嫩煎蛋一片(1)|酪梨泥一球(1)
2025/11/26 10:09:58,477,0,現金,VM14253169,,厚切嫩牛堡6吋(1)|套餐厚牛起司蛋(1)|套餐厚牛起司蛋(1)|A套餐(1)|蛋沙拉1球(1)
2025/11/26 10:31:34,125,0,現金,VM14253170,,鮮嫩雞柳堡6吋(1)
2025/11/26 10:36:51,0,140,,00000000,2101130002員工餐0元,火腿堡6吋(1)|嫩煎蛋一片(1)
2025/11/26 10:37:11,90,0,信用卡,VM14253171,,套餐起司蛋(1)
2025/11/26 10:39:03,174,0,現金,VM14253172,,素食蔬菜堡6吋(1)|嫩煎蛋一片(1)|金選奶茶熱(1)
2025/11/26 10:51:48,225,0,信用卡,VM14253173,,鮪魚堡12吋(1)
2025/11/26 10:56:04,60,0,信用卡,VM14253174,,餅乾3片(1)
2025/11/26 11:01:39,305,0,現金,VM14253175,,香烤雞肉堡12吋(1)|蛋沙拉1球(1)|酪梨泥一球(1)
2025/11/26 11:26:15,184,0,FoodPanda,VM14253176,,火腿(1)
2025/11/26 11:30:17,215,0,現金,VM14253177,,香烤雞肉堡6吋(1)|嫩煎蛋一片(1)|嫩切雞肉雙份肉料(1)
2025/11/26 11:46:22,257,0,FoodPanda,VM14253178,,雙重起司厚牛(1)
2025/11/26 11:48:26,173,0,現金,VM14253179,,鮪魚堡6吋(1)|A套餐(1)
2025/11/26 11:49:46,240,0,FoodPanda,VM14253180,,鮮嫩雞柳(1)
2025/11/26 12:05:57,149,0,現金,VM14253183,,厚切嫩牛堡6吋(1)
2025/11/26 11:59:15,178,0,現金,VM14253181,,鮮嫩雞柳堡6吋(1)|A套餐(1)
2025/11/26 12:02:56,165,0,現金,VM14253182,,蛋沙拉沙拉(1)
2025/11/26 12:06:48,128,0,Line Pay,VM14253184,,照燒雞肉堡6吋(1)
2025/11/26 12:08:31,82,0,Line Pay,VM14253185,,厚切牛起司蛋堡(1)
2025/11/26 12:10:00,-82,0,Line Pay,VM14253185,,厚切牛起司蛋堡(-1)
2025/11/26 12:14:28,110,0,Line Pay,VM14253186,,嫩切雞肉堡6吋(1)
2025/11/26 12:19:18,125,0,Line Pay,VM14253187,,鮮嫩雞柳堡6吋(1)
2025/11/26 12:20:50,194,0,Line Pay,VM14253188,,辣豆瓣嫩牛6吋(1)|蛋沙拉1球(1)
2025/11/26 12:22:28,110,0,信用卡,VM14253189,,嫩切雞肉堡6吋(1)
2025/11/26 12:24:41,160,0,現金,VM14253190,,鮮嫩雞柳堡6吋(1)|嫩煎蛋一片(1)
2025/11/26 12:26:22,160,0,Line Pay,VM14253191,,鮮嫩雞柳堡6吋(1)|嫩煎蛋一片(1)
2025/11/26 12:32:51,288,0,現金,VM14253192,,墨西哥辣牛堡6吋(1)|蛋沙拉1球(1)|培根1條(1)|照燒雞肉雙份肉料(1)|C套餐(1)
2025/11/26 12:40:11,198,0,信用卡,VM14253193,,嫩切雞肉堡12吋(1)
2025/11/26 12:43:35,125,0,現金,VM14253194,,香烤雞肉堡6吋(1)
2025/11/26 12:45:45,125,0,現金,VM14253195,,香烤雞肉堡6吋(1)
2025/11/26 12:48:34,288,0,現金,VM14253196,,厚切嫩牛堡6吋(1)|燒烤牛肉堡6吋(1)
