時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2025/12/27 09:06:42,104,0,信用卡,VM14257688,,起司蛋堡(1)|起司蛋堡(1)
2025/12/27 09:08:17,89,0,現金,VM14257689,,素食蔬菜堡6吋(1)
2025/12/27 09:10:32,167,0,現金,VM14257690,,培根起司蛋堡(2)|培根1條(1)
2025/12/27 09:17:00,306,0,現金,VM14257691,,套餐起司蛋(1)|套餐厚牛起司蛋(1)|套餐厚牛起司蛋(1)
2025/12/27 09:30:24,125,0,現金,VM14257692,,鮮嫩雞柳堡6吋(1)
2025/12/27 09:53:38,355,0,信用卡,VM14257693,,香烤雞肉堡12吋(1)|C套餐(1)|蛋沙拉1球(2)
2025/12/27 10:05:34,585,0,現金,VM14257694,,義大利經典堡6吋(1)|香烤雞肉堡12吋(1)|鮪魚堡12吋(1)
2025/12/27 10:08:54,158,0,現金,VM14257695,,嫩切雞肉堡6吋(1)|A套餐(1)
2025/12/27 10:11:17,177,0,信用卡,VM14257696,,義大利牛肉丸堡6吋(1)|A套餐(1)
2025/12/27 10:12:20,208,0,UberEats,VM14257697,,6吋香烤雞肉潛艇堡 6-Inch Roasted Chicken Breast Sub(1)
2025/12/27 10:21:11,362,0,信用卡,VM14257698,,鮮嫩雞柳堡6吋(1)|金選奶茶冰(1)|原萃(口味隨機)(1)|厚切嫩牛堡6吋(1)
2025/12/27 10:35:45,0,285,,00000000,2101130002員工餐0元,香烤雞肉堡6吋(1)|鮪魚堡6吋(1)|嫩煎蛋一片(1)
2025/12/27 10:38:46,477,0,現金,VM14257699,,厚切嫩牛堡12吋(1)|素食蔬菜堡6吋(1)|餅乾3片(1)|餅乾3片(1)
2025/12/27 10:42:51,296,0,UberEats,VM14257700,,6吋百味俱樂部潛艇堡 6-Inch Subway ClubTM Sub(1)|單點現烤餅乾一片 Cookie1 pc(1)
2025/12/27 10:43:25,260,0,現金,VM14257701,,香烤雞肉堡12吋(1)|嫩煎蛋一片(1)
2025/12/27 10:47:26,145,0,現金,VM14257702,,三角切片起司一份(1)|火腿起司蛋堡(1)|A套餐(1)
2025/12/27 10:49:23,83,0,現金,VM14257703,,套餐火腿起司蛋(1)
2025/12/27 10:52:02,108,0,現金,VM14257704,,套餐厚牛起司蛋(1)
2025/12/27 10:56:04,149,0,現金,VM14257705,,厚切嫩牛堡6吋(1)
2025/12/27 10:59:18,227,0,Line Pay,VM14257706,,嫩雞沙拉捲餅(1)|H套餐(1)|薯餅(1)
2025/12/27 11:05:19,139,0,信用卡,VM14257707,,燒烤牛肉堡6吋(1)
2025/12/27 11:08:13,149,0,現金,VM14257708,,厚切嫩牛堡6吋(1)
2025/12/27 11:11:48,225,0,現金,VM14257709,,鮮嫩雞柳堡12吋(1)
2025/12/27 11:13:25,189,0,信用卡,VM14257710,,義大利牛肉丸堡6吋(1)|餅乾3片(1)
2025/12/27 11:14:32,265,0,現金,VM14257711,,照燒雞肉堡12吋(1)|蛋沙拉1球(1)
2025/12/27 11:16:30,110,0,Line Pay,VM14257712,,嫩切雞肉堡6吋(1)
2025/12/27 11:17:28,455,0,現金,VM14257713,,鮮嫩雞柳堡12吋(1)|百味俱樂部堡12吋(1)
2025/12/27 11:21:42,298,0,信用卡,VM14257714,,照燒雞肉堡6吋(1)|嫩切雞肉堡6吋(1)|餅乾3片(1)
2025/12/27 11:25:23,654,0,現金,VM14257715,,鮮嫩雞柳堡6吋(3)|雙重起司厚牛12吋(1)
2025/12/27 11:34:27,225,0,信用卡,VM14257716,,鮪魚堡12吋(1)
2025/12/27 11:35:52,110,0,Line Pay,VM14257717,,嫩切雞肉堡6吋(1)
2025/12/27 11:36:35,219,0,UberEats,VM14257718,,6吋嫩切雞肉潛艇堡 6-Inch Sliced Chicken Sub(1)
2025/12/27 11:37:02,124,0,現金,VM14257719,,素食蔬菜堡6吋(1)|蛋沙拉1球(1)
2025/12/27 11:52:06,125,0,信用卡,VM14257722,,鮮嫩雞柳堡6吋(1)
2025/12/27 11:39:42,290,0,Line Pay,VM14257720,,嫩切雞肉堡6吋(1)|酪梨泥一球(1)|義大利經典堡6吋(1)
2025/12/27 11:42:10,347,0,現金,VM14257721,,厚切嫩牛堡6吋(1)|義大利經典雙份肉料(1)|培根1條(1)|嫩煎蛋一片(1)|F套餐(1)
2025/12/27 11:52:33,365,0,現金,VM14257723,,墨西哥辣牛堡6吋(1)|鮪魚堡6吋(1)|香烤雞肉堡6吋(1)
2025/12/27 11:58:36,385,0,信用卡,VM14257724,,厚切嫩牛堡12吋(1)|A套餐(1)|蘑菇濃湯(1)
2025/12/27 12:02:45,238,0,UberEats,VM14257725,,6吋鮮嫩雞柳潛艇堡 6-Inch Chicken Strips Sub(1)
2025/12/27 12:05:50,230,0,現金,VM14257726,,嫩切雞肉堡6吋(1)|蛋沙拉1球(1)|F套餐(1)
2025/12/27 12:08:10,642,0,現金,VM14257727,,鮪魚堡12吋(1)|照燒雞肉堡6吋(1)|辣牛沙拉捲餅(1)|嫩雞沙拉捲餅(1)|F套餐(1)
2025/12/27 12:14:40,358,0,信用卡,VM14257728,,義大利經典堡6吋(1)|嫩切雞肉堡6吋(1)|蛋沙拉1球(1)|D套餐(1)
2025/12/27 12:17:06,891,0,信用卡,VM14257729,,鮮嫩雞柳堡12吋(1)|哈燒起司總匯堡12吋(1)|鮪魚堡6吋(1)|酪梨泥一球(1)|酪梨泥一球(1)|嫩煎蛋一片(1)|嫩煎蛋一片(1)|D套餐(1)|D套餐(1)
2025/12/27 12:23:24,610,0,現金,VM14257730,,燒烤牛肉堡12吋(2)|嫩切雞肉堡6吋(1)
2025/12/27 12:26:27,179,0,現金,VM14257731,,素食蔬菜沙拉(1)|酪梨泥一球(1)
2025/12/27 12:27:27,467,0,Line Pay,VM14257732,,香烤雞肉堡6吋(1)|嫩雞沙拉捲餅(1)|鮮嫩雞柳堡6吋(1)|C套餐(1)|C套餐(1)
2025/12/27 12:29:51,328,0,現金,VM14257733,,厚切嫩牛堡12吋(1)|餅乾3片(1)
2025/12/27 12:31:51,276,0,Line Pay,VM14257734,,照燒雞肉堡12吋(1)|培根1條(1)|培根1條(1)
2025/12/27 12:35:32,245,0,信用卡,VM14257735,,香烤雞肉堡6吋(1)|蛋沙拉堡6吋(1)
2025/12/27 12:36:44,-245,0,信用卡,VM14257735,,香烤雞肉堡6吋(-1)|蛋沙拉堡6吋(-1)
2025/12/27 12:36:56,160,0,信用卡,VM14257736,,香烤雞肉堡6吋(1)|蛋沙拉1球(1)
2025/12/27 12:38:13,203,0,信用卡,VM14257737,,D套餐(1)|哈燒起司總匯堡6吋(1)
2025/12/27 12:40:26,378,0,FoodPanda,VM14257738,,嫩切雞肉(1)|嫩切雞肉(1)
2025/12/27 12:42:03,268,0,信用卡,VM14257739,,厚切嫩牛堡12吋(1)
2025/12/27 12:44:26,173,0,現金,VM14257740,,鮮嫩雞柳堡6吋(1)|A套餐(1)
2025/12/27 12:47:48,338,0,現金,VM14257741,,厚切嫩牛堡12吋(1)|嫩煎蛋一片(1)|嫩煎蛋一片(1)
