時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2025/12/18 08:06:26,397,0,信用卡,VM14256465,,香烤雞肉堡6吋(1)|蛋沙拉沙拉(1)|美式咖啡熱(1)|蘑菇濃湯(1)
2025/12/18 08:10:17,149,0,信用卡,VM14256466,,厚切嫩牛堡6吋(1)
2025/12/18 08:11:10,125,0,Line Pay,VM14256467,,香烤雞肉堡6吋(1)
2025/12/18 08:20:22,159,0,現金,VM14256468,,辣豆瓣嫩牛6吋(1)
2025/12/18 08:27:34,87,0,現金,VM14256469,,餅乾1片(1)|火腿起司蛋堡(1)
2025/12/18 08:45:31,125,0,信用卡,VM14256470,,鮪魚堡6吋(1)
2025/12/18 08:50:22,133,0,Line Pay,VM14256471,,套餐厚牛起司蛋(1)|餅乾1片(1)
2025/12/18 09:43:38,52,0,信用卡,VM14256472,,起司蛋堡(1)
2025/12/18 10:01:09,62,0,現金,VM14256473,,火腿起司蛋堡(1)
2025/12/18 10:01:57,257,0,UberEats,VM14256474,,6吋雙重起司厚切嫩牛潛艇堡 6-Inch Diced Beef with Double Cheese Sub(1)
2025/12/18 10:31:20,231,0,Line Pay,VM14256475,,厚切牛起司蛋堡(1)|厚切嫩牛堡6吋(1)
2025/12/18 10:36:04,82,0,Line Pay,VM14256476,,厚切牛起司蛋堡(1)
2025/12/18 10:57:58,593,0,FoodPanda,VM14256477,,照燒雞肉(1)|嫩切雞肉(1)|墨西哥辣牛(1)
2025/12/18 10:59:28,199,0,UberEats,VM14256478,,辣豆瓣嫩牛可樂優惠套餐 6-Inch Mala Beef Sub with Coke Zero Meal Set(1)|活動折扣(Uber eats)(1)
2025/12/18 11:10:58,163,0,信用卡,VM14256479,,百味俱樂部堡6吋(1)|蛋沙拉1球(1)
2025/12/18 11:12:07,149,0,現金,VM14256480,,燒烤牛肉烤餅6吋(1)
2025/12/18 11:13:42,393,0,現金,VM14256481,,鮪魚堡6吋(1)|義大利經典堡6吋(1)|A套餐(1)|D套餐(1)
2025/12/18 11:17:29,308,0,FoodPanda,VM14256482,,嫩切雞肉(1)|加料(1)
2025/12/18 11:25:03,200,0,現金,VM14256483,,墨西哥辣牛堡6吋(1)|F套餐(1)
2025/12/18 11:28:36,163,0,Line Pay,VM14256484,,嫩切雞肉堡6吋(1)|A套餐(1)
2025/12/18 11:30:07,187,0,Line Pay,VM14256485,,墨西哥辣牛堡6吋(1)|C套餐(1)
2025/12/18 11:32:49,383,0,信用卡,VM14256486,,辣豆瓣嫩牛雙人餐(1)|嫩煎蛋一片(2)
2025/12/18 11:45:24,174,0,信用卡,VM14256487,,蛋沙拉1球(1)|燒烤牛肉堡6吋(1)
2025/12/18 12:00:53,244,0,現金,VM14256488,,厚切嫩牛堡6吋(1)|H套餐(1)
2025/12/18 12:04:50,0,207,,00000000,2101130002員工餐0元,燒烤牛肉堡6吋(1)|嫩煎蛋一片(1)|杯裝飲料(16oz)(1)
2025/12/18 12:05:51,125,0,Line Pay,VM14256489,,哈燒起司總匯堡6吋(1)
2025/12/18 12:07:00,258,0,信用卡,VM14256490,,香烤雞肉堡6吋(1)|香烤雞肉雙份肉料(1)|D套餐(1)
2025/12/18 12:11:23,120,0,現金,VM14256491,,蛋沙拉堡6吋(1)
2025/12/18 12:12:46,181,0,信用卡,VM14256492,,照燒雞肉堡6吋(1)|A套餐(1)
2025/12/18 12:15:01,223,0,UberEats,VM14256493,,6吋嫩切雞肉潛艇堡 6-Inch Sliced Chicken Sub(1)
2025/12/18 12:16:41,204,0,Line Pay,VM14256494,,厚切嫩牛堡6吋(1)|香烤雞肉雙份肉料(1)
2025/12/18 12:19:04,267,0,Line Pay,VM14256495,,嫩切雞肉堡12吋(1)|蘑菇濃湯(1)
2025/12/18 12:20:21,148,0,Line Pay,VM14256496,,哈燒起司總匯堡6吋(1)|三角切片起司一份(1)
2025/12/18 12:20:54,177,0,現金,VM14256497,,義大利牛肉丸堡6吋(1)|A套餐(1)
