時間,交易金額,折扣金額,種類,發票編號,客戶編號,品項
2026/01/23 08:12:02,219,0,現金,XK36105569,,素食蔬菜烤餅6吋(1)|酪梨泥一球(2)|588ml鹼性離子水(1)
2026/01/23 08:18:28,216,0,信用卡,XK36105570,,套餐厚牛起司蛋(2)
2026/01/23 08:21:04,225,0,信用卡,XK36105571,,鮮嫩雞柳堡12吋(1)
2026/01/23 08:31:30,181,0,現金,XK36105573,,百味俱樂部堡6吋(1)|A套餐(1)
2026/01/23 08:29:45,120,0,信用卡,XK36105572,,套餐厚牛起司蛋(1)
2026/01/23 08:40:59,52,0,Line Pay,XK36105574,,起司蛋堡(1)
2026/01/23 08:50:32,120,0,現金,XK36105575,,套餐厚牛起司蛋(1)
2026/01/23 09:09:46,198,0,Line Pay,XK36105576,,鮮嫩雞柳堡6吋(1)|蛋沙拉1球(1)|美式咖啡熱(1)
2026/01/23 10:03:14,138,0,現金,XK36105577,,酪梨泥一球(1)|套餐培根起司蛋(1)
2026/01/23 10:06:28,226,0,Line Pay,XK36105578,,厚切牛起司蛋堡(2)|火腿起司蛋堡(1)
2026/01/23 10:10:50,60,0,Line Pay,XK36105579,,餅乾3片(1)
2026/01/23 10:15:16,150,0,信用卡,XK36105580,,火腿堡6吋(1)|酪梨泥一球(1)
2026/01/23 10:42:08,250,0,現金,XK36105581,,燒烤牛肉堡12吋(1)
2026/01/23 10:42:31,325,0,現金,XK36105582,,鮮嫩雞柳堡12吋(1)|拿鐵熱(1)|金選奶茶熱(1)
2026/01/23 10:47:36,213,0,現金,XK36105583,,鮮嫩雞柳堡6吋(1)|蛋沙拉1球(1)|B套餐(1)
2026/01/23 10:49:46,155,0,現金,XK36105584,,雙重起司厚牛6吋(1)
2026/01/23 10:51:45,195,0,現金,XK36105585,,鮪魚堡6吋(1)|酪梨泥一球(1)|餅乾1片(1)
2026/01/23 10:56:52,415,0,UberEats,XK36105586,,6吋鮮嫩雞柳潛艇堡 6-Inch Chicken Strips Sub(1)|6吋照燒雞肉潛艇堡 6-Inch Chicken Teriyaki Sub(1)
2026/01/23 10:58:56,276,0,信用卡,XK36105587,,套餐厚牛起司蛋(1)|套餐厚牛起司蛋(1)|餅乾3片(1)
2026/01/23 12:15:29,160,0,現金,XK36105602,,鮮嫩雞柳堡6吋(1)|蛋沙拉1球(1)
2026/01/23 11:11:11,281,0,FoodPanda,XK36105588,,嫩切雞肉(1)|加料(1)
2026/01/23 11:17:57,538,0,現金,XK36105589,,火腿堡6吋(1)|A套餐(1)|蛋沙拉1球(1)|香烤雞肉堡6吋(1)|蛋沙拉1球(1)|B套餐(1)|香烤雞肉堡6吋(1)
2026/01/23 11:21:35,163,0,現金,XK36105590,,照燒雞肉堡6吋(1)|蛋沙拉1球(1)
2026/01/23 11:23:36,165,0,Line Pay,XK36105591,,嫩切雞肉雙份肉料(1)|嫩切雞肉堡6吋(1)
2026/01/23 11:24:00,263,0,信用卡,XK36105592,,義大利經典堡6吋(1)|酪梨泥一球(1)|橙皮可可餅乾(1)|A套餐(1)
2026/01/23 11:25:56,230,0,信用卡,XK36105593,,百味俱樂部堡6吋(1)|嫩雞沙拉捲餅(1)
2026/01/23 11:27:33,155,0,現金,XK36105594,,嫩切雞肉堡6吋(1)|酪梨泥一球(1)
2026/01/23 11:51:37,393,0,Line Pay,XK36105595,,百味俱樂部堡12吋(1)|百味俱樂部雙份肉料(1)|百味俱樂部雙份肉料(1)|A套餐(1)
